frac_self frac_cbd sim week ix cum_infs cum_inf_propn popn
0.1 0.75 0 104 20901 28694.870315289925 0.22471764556624033 127693
0.1 0.75 0 104 20902 28836.169455219526 0.2890815075058849 99751
0.1 0.75 0 104 20903 6658.751023041259 0.09753553571175126 68270
0.1 0.75 0 104 20904 33396.11309393874 0.14870408936614735 224581
0.1 0.75 0 104 21001 24765.684663220345 0.40287748345946683 61472
0.1 0.75 0 104 21002 1702.8085769933386 0.05539570503247791 30739
0.1 0.75 0 104 21003 16221.336370905665 0.2038189198098391 79587
0.1 0.75 0 104 21004 3028.9146768980136 0.07391562977446468 40978
0.1 0.75 0 104 21005 52855.71318448977 0.31220887194316327 169296
0.1 0.75 0 104 21101 37410.67075927538 0.23278081760711944 160712
0.1 0.75 0 104 21102 2231.099782377045 0.08134980611015259 27426
0.1 0.75 0 104 21103 23324.63843172819 0.20366594278691097 114524
0.1 0.75 0 104 21104 19340.42326561464 0.3041090502007114 63597
0.1 0.75 0 104 21105 12489.349232481618 0.08083982803638705 154495
0.1 0.75 0 104 21201 3979.196380105277 0.04069124020968685 97790
0.1 0.75 0 104 21202 16295.958359411816 0.11849968629361626 137519
0.1 0.75 0 104 21203 7447.087827464507 0.042312518195614296 176002
0.1 0.75 0 104 21204 62249.41623273978 0.3152619419950053 197453
0.1 0.75 0 104 21205 78215.1113154081 0.4231320399214928 184848
0.1 0.75 0 104 21301 38364.33050701907 0.19488326868615483 196858
0.1 0.75 0 104 21302 28464.23838288081 0.3222050483674901 88342
0.1 0.75 0 104 21303 34491.06964818221 0.3948379560206309 87355
0.1 0.75 0 104 21304 10642.868654059246 0.0663963407888008 160293
0.1 0.75 0 104 21305 33615.282444609096 0.14418620063914547 233138
0.1 0.8 0 104 20601 23891.615847829366 0.2606746734730927 91653
0.1 0.8 0 104 20602 12853.181210915827 0.23254837457103775 55271
0.1 0.8 0 104 20603 21546.6782755998 0.30620430422783124 70367
0.1 0.8 0 104 20604 134684.2546148568 0.9097767146591605 148041
0.1 0.8 0 104 20605 64169.777470209054 0.5910506449374043 108569
0.1 0.8 0 104 20606 33326.2585959638 0.491552237469598 67798
0.1 0.8 0 104 20607 65987.37712916295 0.7002501976904616 94234
0.1 0.8 0 104 20701 61194.781871125466 0.3450295266215542 177361
0.1 0.8 0 104 20702 15358.66862521245 0.16066729389403459 95593
0.1 0.8 0 104 20703 37435.50391050607 0.34902946138683216 107256
0.1 0.8 0 104 20801 21243.757934704365 0.20677806374241378 102737
0.1 0.8 0 104 20802 33740.09940056226 0.21488592992065844 157014
0.1 0.8 0 104 20803 40807.386686739264 0.3330617088093507 122522
0.1 0.8 0 104 20804 19400.579375982532 0.44285471548535726 43808
0.1 0.8 0 104 20901 26788.687968993327 0.20978979246312113 127693
0.1 0.8 0 104 20902 27093.88864553334 0.27161520832406033 99751
0.1 0.8 0 104 20903 6033.405087160398 0.08837564211455101 68270
0.1 0.8 0 104 20904 30913.686480011413 0.1376504979495657 224581
0.1 0.8 0 104 21001 23471.676044306558 0.38182710899769906 61472
0.1 0.8 0 104 21002 1461.2273063555476 0.04753659215835088 30739
0.1 0.8 0 104 21003 15042.650816159301 0.18900889361528014 79587
0.1 0.8 0 104 21004 2683.7977632683323 0.0654936249516407 40978
0.1 0.8 0 104 21005 49842.468289252225 0.29441019450697137 169296
0.1 0.8 0 104 21101 35356.13140592637 0.21999683536964487 160712
0.1 0.8 0 104 21102 2018.2256998174562 0.0735880441849871 27426
0.1 0.8 0 104 21103 21878.455678260172 0.1910381725949161 114524
0.1 0.8 0 104 21104 18368.28690192123 0.28882316621729376 63597
0.1 0.8 0 104 21105 11518.081416064495 0.07455310149884782 154495
0.1 0.8 0 104 21201 3600.5223126216297 0.03681892128665129 97790
0.1 0.8 0 104 21202 15184.054037513793 0.11041422667059675 137519
0.1 0.8 0 104 21203 6730.868453259056 0.038243136176060816 176002
0.1 0.8 0 104 21204 59180.94981087276 0.2997217049671201 197453
0.1 0.8 0 104 21205 74894.16038427595 0.40516619267871956 184848
0.1 0.8 0 104 21301 35551.7792376398 0.18059606029544037 196858
0.1 0.8 0 104 21302 26685.673318261703 0.3020723248088305 88342
0.1 0.8 0 104 21303 32706.701822007475 0.3744113310286472 87355
0.1 0.8 0 104 21304 9341.217328463972 0.05827589057827835 160293
0.1 0.8 0 104 21305 30577.66243534186 0.13115692180314603 233138
0.15 0.2 0 104 20601 42769.01145021042 0.46664060587444406 91653
0.15 0.2 0 104 20602 23995.33650044085 0.4341397206571412 55271
0.15 0.2 0 104 20603 35527.439397439084 0.5048877939579502 70367
0.15 0.2 0 104 20604 92959.90582106887 0.627933517208536 148041
0.15 0.2 0 104 20605 80041.33839035385 0.7372393444754382 108569
0.15 0.2 0 104 20606 44093.85767279587 0.6503710680668437 67798
0.15 0.2 0 104 20607 78016.01467944423 0.8278966687123992 94234
0.15 0.2 0 104 20701 93656.73483990585 0.5280570973320282 177361
0.15 0.2 0 104 20702 30728.152614327933 0.32144772749393713 95593
0.15 0.2 0 104 20703 56768.03117820084 0.5292760421626841 107256
0.15 0.2 0 104 20801 38696.68040434632 0.37665768325283316 102737
0.15 0.2 0 104 20802 59703.70193333425 0.38024444911494676 157014
0.15 0.2 0 104 20803 62991.549455337525 0.5141243977027598 122522
0.15 0.2 0 104 20804 27226.14129982613 0.6214878857703189 43808
