frac_self frac_cbd sim week ix cum_infs cum_inf_propn popn
0 0.2 0 104 20601 39278.07561954292 0.42855199087365303 91653
0 0.2 0 104 20602 21904.023610886485 0.3963022853012698 55271
0 0.2 0 104 20603 32816.361588288666 0.46636010613339585 70367
0 0.2 0 104 20604 111907.5441220692 0.7559226438761505 148041
0 0.2 0 104 20605 75278.2545704495 0.693367854271933 108569
0 0.2 0 104 20606 40977.74752526227 0.6044093856052135 67798
0 0.2 0 104 20607 74314.76701588277 0.7886194687255424 94234
0 0.2 0 104 20701 91615.29350897792 0.5165470058748988 177361
0 0.2 0 104 20702 30014.56028103239 0.31398282594993765 95593
0 0.2 0 104 20703 54503.84807233741 0.5081659587560361 107256
0 0.2 0 104 20801 38709.706500408116 0.37678447395201453 102737
0 0.2 0 104 20802 56932.74776163857 0.36259663317690505 157014
0 0.2 0 104 20803 65271.12505221941 0.5327298367005061 122522
0 0.2 0 104 20804 25314.9639300549 0.5778616675049054 43808
0 0.2 0 104 20901 49886.319821692494 0.39067388049221563 127693
0 0.2 0 104 20902 44333.04472262114 0.44443709559424105 99751
0 0.2 0 104 20903 14975.370559416115 0.21935506898221935 68270
0 0.2 0 104 20904 67138.09682095714 0.2989482494999895 224581
0 0.2 0 104 21001 34284.24051010303 0.5577212472361893 61472
0 0.2 0 104 21002 5960.882229634379 0.19391919807522623 30739
0 0.2 0 104 21003 26562.610166089413 0.3337556405705632 79587
0 0.2 0 104 21004 7883.331763419352 0.19237961255843017 40978
0 0.2 0 104 21005 90747.64515056972 0.536029469984936 169296
0 0.2 0 104 21101 63577.90739648706 0.3956014945771757 160712
0 0.2 0 104 21102 4772.274408251029 0.174005484148291 27426
0 0.2 0 104 21103 41005.034486414355 0.3580475226713558 114524
0 0.2 0 104 21104 27339.151559296282 0.42988115098662333 63597
0 0.2 0 104 21105 32147.95706440373 0.20808412611672694 154495
0 0.2 0 104 21201 11557.612104059139 0.11818807755454687 97790
0 0.2 0 104 21202 30738.254323415735 0.22352005412645332 137519
0 0.2 0 104 21203 16737.506870525016 0.09509839019173087 176002
0 0.2 0 104 21204 99165.71836246729 0.50222441979847 197453
0 0.2 0 104 21205 108813.7755264881 0.5886662313170178 184848
0 0.2 0 104 21301 69538.21710001108 0.35324049365538146 196858
0 0.2 0 104 21302 45580.831760486326 0.5159587937842286 88342
0 0.2 0 104 21303 47920.69764817665 0.5485741817660883 87355
0 0.2 0 104 21304 29434.866340095075 0.18363163918633424 160293
0 0.2 0 104 21305 77710.19929056201 0.3333227500045553 233138
0 0.25 0 104 20601 37778.715331859654 0.4121928941972402 91653
0 0.25 0 104 20602 21030.02094320902 0.38048924287979263 55271
0 0.25 0 104 20603 31738.34737016156 0.4510402229761331 70367
0 0.25 0 104 20604 118341.69995304247 0.7993846296164067 148041
0 0.25 0 104 20605 74077.20558667221 0.6823053135487313 108569
0 0.25 0 104 20606 40133.052450085015 0.5919503886557865 67798
0 0.25 0 104 20607 73426.09471424592 0.7791889839574455 94234
0 0.25 0 104 20701 89287.12170709352 0.5034202654873029 177361
0 0.25 0 104 20702 28803.922168495483 0.30131832004953796 95593
0 0.25 0 104 20703 53192.12961966742 0.4959361678569723 107256
0 0.25 0 104 20801 37393.645714605635 0.3639744757449179 102737
0 0.25 0 104 20802 54920.841695592 0.34978308746730863 157014
0 0.25 0 104 20803 63914.53370665254 0.5216576101161632 122522
0 0.25 0 104 20804 24771.13596750457 0.5654477713546515 43808
0 0.25 0 104 20901 48179.2100391166 0.3773050209417635 127693
0 0.25 0 104 20902 42938.81476779557 0.4304599930606768 99751
0 0.25 0 104 20903 14258.689104839934 0.2088573180729447 68270
0 0.25 0 104 20904 64702.386021211685 0.2881026712910339 224581
0 0.25 0 104 21001 33422.70606346426 0.543706176201592 61472
0 0.25 0 104 21002 5605.00012151221 0.18234165462481572 30739
0 0.25 0 104 21003 25471.354925990556 0.3200441645744978 79587
0 0.25 0 104 21004 7438.104401502089 0.18151457859100223 40978
0 0.25 0 104 21005 88671.79130181504 0.5237677872000227 169296
0 0.25 0 104 21101 61963.811994960604 0.3855580914615001 160712
0 0.25 0 104 21102 4518.568610642087 0.16475492637067335 27426
0 0.25 0 104 21103 39765.30344277965 0.34722244632373694 114524
0 0.25 0 104 21104 26587.874991924124 0.4180680691215643 63597
0 0.25 0 104 21105 30968.91598738132 0.2004525453081415 154495
0 0.25 0 104 21201 10995.936757332543 0.11244438856051277 97790
0 0.25 0 104 21202 29599.12657434671 0.2152366332968296 137519
0 0.25 0 104 21203 15814.349315962521 0.08985323641755504 176002
0 0.25 0 104 21204 97056.78387400982 0.49154372875575364 197453
0 0.25 0 104 21205 106763.542635802 0.577574778389823 184848
0 0.25 0 104 21301 66930.51651940927 0.3399938865548226 196858
0 0.25 0 104 21302 44281.754733649715 0.5012537041684557 88342
0 0.25 0 104 21303 46599.96358018114 0.5334550235267717 87355
0 0.25 0 104 21304 27725.773994621093 0.17296933736732792 160293
0 0.25 0 104 21305 74522.99582820892 0.3196518621083175 233138
0 0.33 0 104 20601 35270.72137431923 0.38482888038928603 91653
0 0.33 0 104 20602 19579.625721877368 0.35424771981468345 55271
0 0.33 0 104 20603 29911.688259016883 0.4250811923062925 70367
0 0.33 0 104 20604 125360.8103409292 0.8467979163943042 148041
0 0.33 0 104 20605 71922.2026927867 0.662456158689743 108569
0 0.33 0 104 20606 38657.92468604781 0.5701927001688517 67798
0 0.33 0 104 20607 71798.34156918176 0.7619154611836679 94234
0 0.33 0 104 20701 85313.03742839028 0.48101351158591954 177361
