frac_self frac_cbd sim week ix cum_infs cum_inf_propn popn
0 0.2 0 104 20601 46435.41315432514 0.506643679468486 91653
0 0.2 0 104 20602 24928.242348665233 0.4510184789250282 55271
0 0.2 0 104 20603 35656.237588269054 0.5067181717036261 70367
0 0.2 0 104 20604 71369.21830063897 0.48209089576967845 148041
0 0.2 0 104 20605 68351.95619339382 0.6295715737769881 108569
0 0.2 0 104 20606 35643.69535766449 0.525733728984107 67798
0 0.2 0 104 20607 62319.77026673048 0.6613299898840171 94234
0 0.2 0 104 20701 78007.25928104506 0.4398219410188545 177361
0 0.2 0 104 20702 45254.19299182849 0.47340488311726264 95593
0 0.2 0 104 20703 54323.99805014511 0.5064891292808338 107256
0 0.2 0 104 20801 40573.252320621825 0.3949234678900671 102737
0 0.2 0 104 20802 64695.97282759372 0.4120395176709957 157014
0 0.2 0 104 20803 60163.25815353154 0.4910404511314828 122522
0 0.2 0 104 20804 29586.171274401153 0.6753600090029481 43808
0 0.2 0 104 20901 57315.09274370491 0.44885070241677233 127693
0 0.2 0 104 20902 53664.26892686396 0.5379822651087603 99751
0 0.2 0 104 20903 26197.894515723012 0.3837394831657099 68270
0 0.2 0 104 20904 94339.52417604496 0.4200690360094797 224581
0 0.2 0 104 21001 43577.071865236096 0.7088930222741426 61472
0 0.2 0 104 21002 10181.814466037431 0.33123440795202935 30739
0 0.2 0 104 21003 38607.06322905473 0.4850925808116241 79587
0 0.2 0 104 21004 14475.102876387045 0.3532408335298708 40978
0 0.2 0 104 21005 102487.04147101982 0.6053719017048237 169296
0 0.2 0 104 21101 78705.89973289015 0.4897325634233296 160712
0 0.2 0 104 21102 12887.014697405706 0.4698831290529317 27426
0 0.2 0 104 21103 55741.36799639509 0.48672215427678994 114524
0 0.2 0 104 21104 35047.33738794348 0.5510847585254569 63597
0 0.2 0 104 21105 58465.16810878893 0.3784275744120452 154495
0 0.2 0 104 21201 32749.97012912787 0.3349010136939142 97790
0 0.2 0 104 21202 69906.83648303099 0.5083431124646848 137519
0 0.2 0 104 21203 55165.52593344172 0.3134369264749362 176002
0 0.2 0 104 21204 116272.6177581983 0.588862249538869 197453
0 0.2 0 104 21205 108558.78086417858 0.587286748378011 184848
0 0.2 0 104 21301 101260.19224169184 0.5143819008711449 196858
0 0.2 0 104 21302 49091.22791664199 0.5556952289583889 88342
0 0.2 0 104 21303 51844.36821257838 0.5934905639354173 87355
0 0.2 0 104 21304 58946.00625974672 0.36773911686565675 160293
0 0.2 0 104 21305 89732.86914471287 0.3848916484859305 233138
0 0.25 0 104 20601 46183.745203758626 0.5038978015314133 91653
0 0.25 0 104 20602 24785.477769899702 0.44843548641963604 55271
0 0.25 0 104 20603 35428.37557251863 0.5034799774399736 70367
0 0.25 0 104 20604 78561.70110782626 0.5306752933837671 148041
0 0.25 0 104 20605 68060.65217690855 0.6268884504500231 108569
0 0.25 0 104 20606 35468.34685984977 0.5231473916612551 67798
0 0.25 0 104 20607 62115.57479257163 0.6591630917988373 94234
0 0.25 0 104 20701 77571.07473365034 0.4373626374098609 177361
0 0.25 0 104 20702 45090.785387898744 0.471695473391344 95593
0 0.25 0 104 20703 54159.88828065327 0.5049590538585559 107256
0 0.25 0 104 20801 40383.3530882634 0.39307506631752337 102737
0 0.25 0 104 20802 64385.87745311968 0.41006456400779345 157014
0 0.25 0 104 20803 60013.43366211436 0.4898176136703152 122522
0 0.25 0 104 20804 29522.4827665606 0.6739061990175447 43808
0 0.25 0 104 20901 57104.87436156468 0.44720442280755157 127693
0 0.25 0 104 20902 53487.91847486938 0.5362143585013622 99751
0 0.25 0 104 20903 26115.204805873676 0.38252826726049033 68270
0 0.25 0 104 20904 93999.41313510065 0.4185546111875032 224581
0 0.25 0 104 21001 43478.56698034279 0.7072905872648163 61472
0 0.25 0 104 21002 10118.955956952246 0.3291894972820276 30739
0 0.25 0 104 21003 38446.5397866837 0.4830756252488937 79587
0 0.25 0 104 21004 14407.001692011832 0.35157893728370915 40978
0 0.25 0 104 21005 102218.46997079096 0.6037854997802131 169296
0 0.25 0 104 21101 78532.91315182266 0.48865618716600295 160712
0 0.25 0 104 21102 12848.901460755704 0.468493453684668 27426
0 0.25 0 104 21103 55617.383474995106 0.48563954695081474 114524
0 0.25 0 104 21104 34970.336731599615 0.5498739992703998 63597
0 0.25 0 104 21105 58287.742667213824 0.377279152511174 154495
0 0.25 0 104 21201 32651.86525805977 0.33389779382411056 97790
0 0.25 0 104 21202 69768.14830570083 0.5073346105316416 137519
0 0.25 0 104 21203 55014.97069042604 0.3125815086784584 176002
0 0.25 0 104 21204 116070.03502892953 0.5878362700436536 197453
0 0.25 0 104 21205 108327.55145791118 0.586035831915472 184848
0 0.25 0 104 21301 100855.79574376003 0.512327646038058 196858
0 0.25 0 104 21302 48890.97836124591 0.5534284752580415 88342
0 0.25 0 104 21303 51599.75692917244 0.5906903660829081 87355
0 0.25 0 104 21304 58636.3681132817 0.3658074158776846 160293
0 0.25 0 104 21305 89156.25604338909 0.38241837900037357 233138
0 0.33 0 104 20601 45718.90090805366 0.4988260166939834 91653
0 0.33 0 104 20602 24528.62217809013 0.4437882827900731 55271
0 0.33 0 104 20603 35009.24058583625 0.4975235634009727 70367
0 0.33 0 104 20604 87778.03727727919 0.59293058866989 148041
0 0.33 0 104 20605 67498.80208957638 0.6217133996774068 108569
0 0.33 0 104 20606 35137.12137685261 0.5182619159392992 67798
0 0.33 0 104 20607 61701.42502072083 0.6547681836780868 94234
0 0.33 0 104 20701 76797.62658274196 0.43300176804789076 177361
0 0.33 0 104 20702 44797.60186396889 0.4686284755575083 95593
0 0.33 0 104 20703 53865.327168953176 0.5022127169477995 107256
0 0.33 0 104 20801 40049.44162934601 0.3898249085465413 102737
0 0.33 0 104 20802 63838.22550047311 0.40657664603457727 157014
0 0.33 0 104 20803 59744.53754536844 0.48762293747546104 122522
0 0.33 0 104 20804 29391.05401863537 0.6709060906372208 43808
0 0.33 0 104 20901 56730.45415137414 0.4442722322396227 127693
0 0.33 0 104 20902 53166.49844782532 0.5329921348941395 99751
0 0.33 0 104 20903 25968.30294700271 0.3803764896294523 68270
0 0.33 0 104 20904 93394.43094685848 0.41586078495891676 224581
0 0.33 0 104 21001 43292.54360758081 0.7042644392175431 61472
0 0.33 0 104 21002 10011.017290011325 0.3256780406002578 30739
0 0.33 0 104 21003 38165.42629982771 0.4795434719216419 79587
0 0.33 0 104 21004 14287.018579394819 0.3486509487870276 40978
0 0.33 0 104 21005 101722.30468941326 0.6008547436998704 169296
0 0.33 0 104 21101 78226.05771246237 0.4867468372770071 160712
0 0.33 0 104 21102 12781.652473374294 0.46604143780989915 27426
0 0.33 0 104 21103 55396.485354812685 0.4837107100242105 114524
