,20601,20602,20603,20604,20605,20606,20607,20701,20702,20703,20801,20802,20803,20804,20901,20902,20903,20904,21001,21002,21003,21004,21005,21101,21102,21103,21104,21105,21201,21202,21203,21204,21205,21301,21302,21303,21304,21305
20601,0,0.022069779302207,0.038339616603834,0.292367076329237,0.0529994700052999,0.016149838501615,0.103738962610374,0.034549654503455,0.00738992610073899,0.015649843501565,0.002929970700293,0.00721992780072199,0.00564994350056499,0.00575994240057599,0.028709712902871,0.043079569204308,0.003019969800302,0.027809721902781,0.034479655203448,0.000519994800051999,0.040509594904051,0.002139978600214,0.0791992080079199,0.00560994390056099,0.000429995700043,0.003249967500325,0.00434995650043499,0.00119998800012,0.000269997300027,0.001369986300137,0,0.00904990950090499,0.021419785802142,0.02879971200288,0.013069869301307,0.032559674403256,0.003919960800392,0.010419895801042
20602,0.04149,0,0.01372,0.24471,0.04225,0.0173,0.14343,0.0585,0.01235,0.02588,0.00372,0.00742,0.00586,0.00661,0.06024,0.08905,0.00471,0.04065,0.01148,0,0.0137,0.00079,0.03986,0.00777,0.00128,0.00847,0.00691,0.00315,0,0.00108,0,0.01048,0.02775,0.0161,0.00738,0.01705,0.00224,0.00662
20603,0.03737,0.00862,0,0.2622,0.04754,0.01334,0.05866,0.02705,0.00438,0.00976,0.00279,0.0072,0.00549,0.00432,0.01361,0.01753,0.00072,0.01817,0.09171,0.00129,0.02462,0.0057,0.11077,0.0034,0.00026,0.00247,0.00296,0.00081,0,0.00146,0,0.0078,0.01748,0.05664,0.02434,0.07442,0.00925,0.02587
20604,0.02772,0.00862,0.03156,0,0.15316,0.05423,0.16322,0.07061,0.00727,0.02817,0.01191,0.02154,0.01842,0.01546,0.01899,0.01863,0.00117,0.01393,0.02035,0.00106,0.00752,0.00178,0.05095,0.01323,0.00042,0.00761,0.01154,0.00327,0.00042,0.00352,0.00021,0.02374,0.05418,0.03254,0.02813,0.04734,0.00283,0.02475
20605,0.00801,0.00421,0.00747,0.33665,0,0.0702,0.08791,0.05305,0.00367,0.01911,0.03673,0.0548,0.0389,0.02404,0.00893,0.00855,0.00101,0.00656,0.00833,0,0.00314,0.0011,0.02728,0.01113,1e-04,0.00428,0.00625,0.00157,0.00084,0.00495,0.00094,0.03165,0.06348,0.01312,0.01624,0.01995,0.00146,0.01439
20606,0.00535010700214004,0.00401008020160403,0.00557011140222804,0.310016200324006,0.133642672853457,0,0.113042260845217,0.0727314546290926,0.00567011340226804,0.0201004020080402,0.0182203644072881,0.0355507110142203,0.0236304726094522,0.0388407768155363,0.00684013680273605,0.00755015100302006,0,0.00542010840216804,0.00548010960219204,0.000190003800076002,0.00219004380087602,0,0.0170203404068081,0.0106702134042681,0,0.00441008820176403,0.00653013060261205,0.00102002040040801,0.000970019400388008,0.00548010960219204,0.000600012000240005,0.0327806556131123,0.0710314206284126,0.00712014240284806,0.00792015840316806,0.0109502190043801,0.000820016400328006,0.00863017260345207
20607,0.0228904578091562,0.0201804036080722,0.0108202164043281,0.369317386347727,0.0792315846316926,0.0410908218164363,0,0.0854517090341807,0.00917018340366807,0.0302406048120962,0.00604012080241605,0.0183003660073201,0.0126902538050761,0.0145102902058041,0.0327706554131083,0.0271505430108602,0.00250005000100002,0.0163703274065481,0.00902018040360807,0.000570011400228005,0.00532010640212804,0.000440008800176004,0.0237804756095122,0.0140402808056161,0.000740014800296006,0.0106002120042401,0.00812016240324807,0.00359007180143603,0.000600012000240005,0.00254005080101602,0.000260005200104002,0.0209504190083802,0.0461109222184444,0.0124102482049641,0.0100102002040041,0.0229004580091602,0.000840016800336007,0.00843016860337207
20701,0.010089899101009,0.00998990010099899,0.00595994040059599,0.23909760902391,0.0555794442055579,0.039539604603954,0.110928890711093,0,0.028539714602854,0.0774092259077409,0.00874991250087499,0.022859771402286,0.018589814101859,0.036669633303667,0.032169678303217,0.018749812501875,0.003019969800302,0.012159878401216,0.00652993470065299,0.000269997300027,0.003649963500365,0.000229997700023,0.017479825201748,0.025369746302537,0.001219987800122,0.017969820301797,0.021609783902161,0.00635993640063599,0.000709992900070999,0.00701992980070199,0.001969980300197,0.036249637503625,0.0921190788092119,0.00816991830081699,0.00725992740072599,0.00994990050099499,0.000589994100058999,0.00516994830051699
20702,0.016290162901629,0.013330133301333,0.005180051800518,0.142711427114271,0.029970299702997,0.014770147701477,0.0652106521065211,0.106851068510685,0,0.110561105611056,0.002850028500285,0.00826008260082601,0.013290132901329,0.010310103101031,0.0634306343063431,0.036310363103631,0.012590125901259,0.029280292802928,0.00791007910079101,0.000130001300013,0.00887008870088701,0.000260002600026,0.031170311703117,0.035430354303543,0.010110101101011,0.034960349603496,0.045720457204572,0.010560105601056,0.000790007900079001,0.004030040300403,0.001090010900109,0.036580365803658,0.0636106361063611,0.00897008970089701,0.00564005640056401,0.00952009520095201,0.000320003200032,0.003130031300313
20703,0.00647987040259195,0.00610987780244395,0.00263994720105598,0.143717125657487,0.0355192896142077,0.0171696566068679,0.0530889382212356,0.154516909661807,0.0472690546189076,0,0.00634987300253995,0.0173096538069239,0.0198796024079518,0.0258894822103558,0.0235995280094398,0.0120997580048399,0.00366992660146797,0.00719985600287994,0.00320993580128398,0,0.00236995260094798,0,0.0113697726045479,0.0568688626227475,0.00370992580148397,0.0436691266174677,0.0720485590288194,0.0139197216055679,0.000879982400351993,0.00791984160316794,0.00186996260074799,0.0544089118217636,0.127977440451191,0.00404991900161997,0.00485990280194396,0.00505989880202396,0.000379992400151997,0.00291994160116798
20801,0.00268,0.00232,0.00235,0.18666,0.10637,0.03933,0.04144,0.03754,0.00166,0.01378,0,0.08849,0.20154,0.02361,0.00227,0.00403,0.00026,0.00261,0.00291,0,0.00087,0.00014,0.01277,0.01411,0,0.00345,0.00498,0.00027,0.00032,0.00663,0.00321,0.07062,0.0901,0.00716,0.00992,0.00785,0.00101,0.00674
20802,0.00432,0.00231,0.00325,0.18217,0.10279,0.04835,0.05051,0.05196,0.00361,0.02558,0.05771,0,0.1152,0.05196,0.00474,0.00424,0.00025,0.0029,0.00352,0,0.00098,8e-05,0.00869,0.01617,0.00012,0.00592,0.00732,0.00134,0.0016,0.00924,0.00284,0.0735,0.12785,0.00639,0.00701,0.0091,0.00076,0.00572
20803,0.001470014700147,0.001810018100181,0.00130001300013,0.12850128501285,0.0585505855058551,0.021960219602196,0.030650306503065,0.03010030100301,0.00260002600026,0.017390173901739,0.119521195211952,0.0832808328083281,0,0.021470214702147,0.002870028700287,0.001880018800188,0.000340003400034,0.001810018100181,0.002230022300223,0,0.000470004700047,0,0.00770007700077001,0.026310263102631,0,0.00683006830068301,0.00660006600066001,0.00150001500015,0.002410024100241,0.022990229902299,0.011730117301173,0.214362143621436,0.149731497314973,0.004490044900449,0.00737007370073701,0.004570045700457,0.000630006300063001,0.004570045700457
20804,0.00528994710052899,0.001829981700183,0.002669973300267,0.208467915320847,0.0758592414075859,0.0832091679083209,0.0652693473065269,0.101648983510165,0.00583994160058399,0.028659713402866,0.017859821401786,0.0608493915060849,0.038179618203818,0,0.00976990230097699,0.00552994470055299,0.000249997500025,0.003369966300337,0.003029969700303,0,0.000949990500094999,0,0.00978990210097899,0.022539774602254,0.000469995300046999,0.00767992320076799,0.00831991680083199,0.000799992000079999,0.002349976500235,0.010739892601074,0.00577994220057799,0.0520094799052009,0.132278677213228,0.00504994950050499,0.00786992130078699,0.00989990100098999,0.000849991500084999,0.00503994960050399
20901,0.02179978200218,0.029389706102939,0.00882991170088299,0.152328476715233,0.02789972100279,0.011269887301127,0.0707092929070709,0.0637193628063719,0.042589574104259,0.034779652203478,0.001449985500145,0.004529954700453,0.00557994420055799,0.00513994860051399,0,0.111778882211178,0.0550794492055079,0.119088809111909,0.015009849901501,0.000209997900021,0.01539984600154,0.000689993100068999,0.0724592754072459,0.014649853501465,0.003309966900331,0.012869871301287,0.012349876501235,0.003429965700343,0,0.002349976500235,9.99990000099999e-05,0.014069859301407,0.030179698203018,0.011509884901151,0.00739992600073999,0.00904990950090499,0.001009989900101,0.00798992010079899
20902,0.0464695353046469,0.0572694273057269,0.015719842801572,0.159158408415916,0.032089679103209,0.011069889301107,0.0900090999090009,0.035409645903541,0.016269837301627,0.019959800401996,0.002479975200248,0.00525994740052599,0.00523994760052399,0.003809961900381,0.0826091739082609,0,0.00830991690083099,0.133418665813342,0.023759762402376,0.000639993600063999,0.032459675403246,0.000419995800042,0.109018909810902,0.00623993760062399,0.000499995000049999,0.00528994710052899,0.00588994110058899,0.001269987300127,0.000519994800051999,0.001859981400186,0.000149998500015,0.00737992620073799,0.019639803601964,0.019779802201978,0.012639873601264,0.015919840801592,0.00179998200018,0.010269897301027
20903,0.0097,0.01331,0.00452,0.09238,0.01903,0.0059,0.04219,0.04377,0.0469,0.03624,0.00088,0.0029,0.00412,0.00308,0.19129,0.06055,0,0.14438,0.01329,0,0.01096,0.00069,0.08343,0.01886,0.01053,0.03007,0.01832,0.01775,3e-04,0.00205,0,0.01355,0.03295,0.00687,0.00615,0.00619,0.00115,0.00575
20904,0.02608,0.02601,0.01085,0.09334,0.02025,0.00611,0.04623,0.02706,0.01742,0.01446,0.00138,0.00216,0.00367,0.00251,0.11606,0.13722,0.03135,0,0.03477,0.00071,0.03043,0.00134,0.23602,0.00717,0.00084,0.00453,0.00516,0.00151,8e-05,0.00088,0.00021,0.00986,0.01912,0.02172,0.0141,0.01135,0.00351,0.01453
21001,0.035130351303513,0.00772007720077201,0.121041210412104,0.153211532115321,0.033120331203312,0.00719007190071901,0.041670416704167,0.014440144401444,0.001280012800128,0.00521005210052101,0.001530015300153,0.003090030900309,0.003770037700377,0.002020020200202,0.012620126201262,0.022810228102281,0.000580005800058001,0.024070240702407,0,0.002880028800288,0.030180301803018,0.00556005560055601,0.15750157501575,0.004190041900419,0,0.000890008900089001,0.001940019400194,0,0,0.000590005900059001,0.000210002100021,0.00798007980079801,0.012820128201282,0.10550105501055,0.038240382403824,0.0900009000090001,0.015910159101591,0.03510035100351
21002,0.016229837701623,0.003929960700393,0.026159738402616,0.114468855311447,0.026429735702643,0.00506994930050699,0.021189788102119,0.00777992220077799,0.002839971600284,0.003619963800362,0.001579984200158,0.000469995300046999,0.002249977500225,0.001409985900141,0.00676993230067699,0.017879821201788,0.000479995200048,0.04759952400476,0.0954390456095439,0,0.015459845401546,0.108358916410836,0.235637643623564,0.002839971600284,0.000449995500045,0,0.000539994600053999,0,0,0,0,0.0019999800002,0.00790992090079099,0.0823791762082379,0.025369746302537,0.027529724702753,0.0545194548054519,0.035409645903541
21003,0.0822308223082231,0.014920149201492,0.0509405094050941,0.157431574315743,0.034190341903419,0.00870008700087001,0.045650456504565,0.017670176701767,0.00625006250062501,0.00873008730087301,0.001940019400194,0.003070030700307,0.00523005230052301,0.003770037700377,0.021870218702187,0.048510485104851,0.002580025800258,0.054680546805468,0.0682206822068221,0.001190011900119,0,0.003240032400324,0.217022170221702,0.003170031700317,0,0.002110021100211,0.002430024300243,0.000180001800018,0,0.001220012200122,0,0.00887008870088701,0.016240162401624,0.036550365503655,0.015310153101531,0.030160301603016,0.00718007180071801,0.018540185401854
21004,0.0146694132234711,0.00403983840646374,0.0282788688452462,0.10095596176153,0.0196292148314067,0.00402983880644774,0.0206691732330707,0.00825966961321547,0.00121995120195192,0.00337986480540778,0.000889964401423943,0.000789968401263949,0.00293988240470381,0.00174993000279989,0.0117495300187992,0.0191192352305908,0.00197992080316787,0.03176872925083,0.119485220591176,0.0481780728770849,0.0194092236310548,0,0.276998920043198,0.00327986880524779,0,0.00143994240230391,0.000899964001439942,0.000279988800447982,0,0.00061997520099196,0,0.00592976280948762,0.00642974281028759,0.0979460821567137,0.0283788648454062,0.0343886244550218,0.0375084996600136,0.0427082916683333
21005,0.050190501905019,0.013210132101321,0.051120511205112,0.121151211512115,0.027560275602756,0.00485004850048501,0.034880348803488,0.013630136301363,0.003360033600336,0.00631006310063101,0.001550015500155,0.002350023500235,0.003040030400304,0.001450014500145,0.029650296502965,0.0618506185061851,0.004840048400484,0.145721457214572,0.13820138201382,0.001720017200172,0.0850108501085011,0.00691006910069101,0,0.003420034200342,0.000230002300023,0.001660016600166,0.002210022100221,0.001210012100121,0.000130001300013,0.001140011400114,0,0.00784007840078401,0.012920129201292,0.0574305743057431,0.028420284202842,0.034150341503415,0.010690106901069,0.029990299902999
21101,0.001450014500145,0.001830018300183,0.000810008100081001,0.0661106611066111,0.020890208902089,0.00918009180091801,0.025050250502505,0.0480504805048051,0.014020140201402,0.0754407544075441,0.005860058600586,0.014670146701467,0.032660326603266,0.016210162101621,0.00702007020070201,0.003830038300383,0.001290012900129,0.00410004100041,0.002490024900249,0,0.000370003700037,0,0.00734007340073401,0,0.002260022600226,0.113241132411324,0.0574605746057461,0.0523905239052391,0.00576005760057601,0.032550325503255,0.00778007780077801,0.143511435114351,0.212672126721267,0.003380033800338,0.004360043600436,0.002810028100281,0.000220002200022,0.002930029300293
21102,0.00684006840068401,0.00667006670066701,0.001310013100131,0.0838408384083841,0.01640016400164,0.00692006920069201,0.040730407304073,0.0674006740067401,0.109891098910989,0.0804408044080441,0.001390013900139,0.00772007720077201,0.011240112401124,0.00718007180071801,0.03710037100371,0.01480014800148,0.012120121201212,0.020080200802008,0.00505005050050501,0,0.004360043600436,0,0.01460014600146,0.0685206852068521,0,0.140931409314093,0.0654906549065491,0.04330043300433,0,0.00672006720067201,0.001660016600166,0.031030310303103,0.0702007020070201,0.00270002700027,0.00450004500045,0.00478004780047801,0.000360003600036,0.003720037200372
21103,0.00334,0.00386,0.00174,0.08305,0.01882,0.00705,0.03317,0.06098,0.03452,0.09548,0.00351,0.00714,0.01306,0.00753,0.01602,0.00795,0.00601,0.00775,0.00308,0,0.00206,0,0.00939,0.18725,0.01331,0,0.08138,0.12016,0.0024,0.01129,0.00247,0.05502,0.09036,0.00223,0.00283,0.00336,0.00021,0.00222
