frac_self frac_cbd sim week ix cum_infs cum_inf_propn popn
0 0.2 0 104 20601 36919.789059252755 0.4028213921994125 91653
0 0.2 0 104 20602 21002.134973264772 0.3799847112095814 55271
0 0.2 0 104 20603 32457.07108674693 0.461254154458012 70367
0 0.2 0 104 20604 91295.81718512463 0.6166927890592784 148041
0 0.2 0 104 20605 73479.35595196713 0.6767986805807102 108569
0 0.2 0 104 20606 38850.8849175518 0.5730388052383816 67798
0 0.2 0 104 20607 71653.12396346203 0.7603744292236563 94234
0 0.2 0 104 20701 92566.17664425295 0.5219082923768639 177361
0 0.2 0 104 20702 30074.890324882435 0.31461393956547484 95593
0 0.2 0 104 20703 57867.533419584724 0.5395272378196532 107256
0 0.2 0 104 20801 38809.57515024196 0.3777565546029372 102737
0 0.2 0 104 20802 55599.10559876858 0.35410285451468393 157014
0 0.2 0 104 20803 71162.16462275438 0.580811320601642 122522
0 0.2 0 104 20804 26609.7017039187 0.6074164925109272 43808
0 0.2 0 104 20901 51243.8066445423 0.40130474375684105 127693
0 0.2 0 104 20902 46513.371473014275 0.46629478875414054 99751
0 0.2 0 104 20903 14305.094401609822 0.2095370499723132 68270
0 0.2 0 104 20904 71271.74797994754 0.31735430860111735 224581
0 0.2 0 104 21001 37993.36055519248 0.6180596134043544 61472
0 0.2 0 104 21002 4495.351026814493 0.1462425917178338 30739
0 0.2 0 104 21003 26551.84386383641 0.3336203634241322 79587
0 0.2 0 104 21004 6526.161417092822 0.15926012536221443 40978
0 0.2 0 104 21005 99931.99724093493 0.5902797304185269 169296
0 0.2 0 104 21101 70630.15889372744 0.4394827946496057 160712
0 0.2 0 104 21102 4240.792825953107 0.1546267347025854 27426
0 0.2 0 104 21103 43983.58001294486 0.3840555692513784 114524
0 0.2 0 104 21104 29562.542745868173 0.46484178099388607 63597
0 0.2 0 104 21105 32631.78412297381 0.21121579418734465 154495
0 0.2 0 104 21201 10449.450518126221 0.10685602329610616 97790
0 0.2 0 104 21202 32102.270435906466 0.23343880071776602 137519
0 0.2 0 104 21203 14195.07205025261 0.08065290195709486 176002
0 0.2 0 104 21204 109773.2112430519 0.5559460288932146 197453
0 0.2 0 104 21205 118702.76293044673 0.6421641723494261 184848
0 0.2 0 104 21301 72256.76419819045 0.36705017930787903 196858
0 0.2 0 104 21302 48727.20553002402 0.551574625093659 88342
0 0.2 0 104 21303 49411.81041291647 0.5656437572310282 87355
0 0.2 0 104 21304 24672.418468450225 0.15392074805793282 160293
0 0.2 0 104 21305 76450.06379254317 0.3279176444532559 233138
0 0.25 0 104 20601 36137.00290940806 0.3942806335789124 91653
0 0.25 0 104 20602 20551.29348814953 0.37182778469992456 55271
0 0.25 0 104 20603 31936.82882261928 0.4538608839742959 70367
0 0.25 0 104 20604 98683.48586291602 0.6665956448748388 148041
0 0.25 0 104 20605 72934.7732123297 0.671782674726024 108569
0 0.25 0 104 20606 38436.08678987405 0.5669206582771475 67798
0 0.25 0 104 20607 71232.41362663567 0.7559099011676854 94234
0 0.25 0 104 20701 91493.97306445191 0.5158629747489691 177361
0 0.25 0 104 20702 29507.13833012854 0.308674676285173 95593
0 0.25 0 104 20703 57311.57917822052 0.5343438052716912 107256
0 0.25 0 104 20801 38192.12436093499 0.3717465407879828 102737
0 0.25 0 104 20802 54654.94823660173 0.3480896495637442 157014
0 0.25 0 104 20803 70601.11632849352 0.5762321569064618 122522
0 0.25 0 104 20804 26372.914386434084 0.6020113766077905 43808
0 0.25 0 104 20901 50446.5674226744 0.3950613379173048 127693
0 0.25 0 104 20902 45861.42017264334 0.45975900164051825 99751
0 0.25 0 104 20903 13971.482194767494 0.20465039101754057 68270
0 0.25 0 104 20904 70151.71673613088 0.3123671046799635 224581
0 0.25 0 104 21001 37614.78895245645 0.611901173745062 61472
0 0.25 0 104 21002 4326.681867077728 0.1407554529125127 30739
0 0.25 0 104 21003 26026.46196936464 0.3270190102575124 79587
0 0.25 0 104 21004 6321.074656808836 0.15425532375442522 40978
0 0.25 0 104 21005 99028.92633031594 0.5849454584297086 169296
0 0.25 0 104 21101 69967.45046043127 0.4353592168626566 160712
0 0.25 0 104 21102 4127.669871438575 0.15050207363226772 27426
0 0.25 0 104 21103 43457.571228442015 0.3794625687929344 114524
0 0.25 0 104 21104 29247.307021402587 0.4598850106357625 63597
0 0.25 0 104 21105 32140.489620316133 0.20803579158106175 154495
0 0.25 0 104 21201 10220.723044549217 0.10451705741434929 97790
0 0.25 0 104 21202 31625.910919217116 0.22997484652460473 137519
0 0.25 0 104 21203 13824.295477722655 0.07854624082523298 176002
0 0.25 0 104 21204 108932.60326485078 0.5516887728464535 197453
0 0.25 0 104 21205 117892.37384239695 0.6377800887345113 184848
0 0.25 0 104 21301 71034.91110196279 0.36084340540878596 196858
0 0.25 0 104 21302 48122.780217834814 0.5447327456683663 88342
0 0.25 0 104 21303 48794.401057859315 0.5585759379298187 87355
0 0.25 0 104 21304 23877.127467140264 0.1489592650155669 160293
0 0.25 0 104 21305 74909.96717167279 0.3213117002448026 233138
0 0.33 0 104 20601 34820.10511674213 0.37991233365784133 91653
0 0.33 0 104 20602 19799.42703309039 0.3582245125489025 55271
0 0.33 0 104 20603 31043.734049999555 0.4411689293276615 70367
0 0.33 0 104 20604 107602.94423352467 0.7268455646309109 148041
0 0.33 0 104 20605 71930.74007084304 0.6625347941939507 108569
0 0.33 0 104 20606 37702.233859567845 0.556096549449362 67798
0 0.33 0 104 20607 70449.01816210654 0.7475966016735631 94234
0 0.33 0 104 20701 89640.53566840307 0.505412890479886 177361
