i,206,207,208,209,210,211,212,213,214
206,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
207,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
208,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
209,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
210,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
211,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776
212,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776,0.027777777777777776
213,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778,0.027777777777777776
214,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.7777777777777778
