Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
0.95,0.006442335766423363,0.009255474452554754,0.007572262773722635,0.008443795620437964,0.00287299270072993,0.004407299270072996,0.01039854014598541,0.0006072992700729933
0.019936878142719605,0.95,0.004829357012945334,0.005389964694554408,0.001897935166363541,0.009405156734781222,0.006449128062479946,0.001731036696266183,0.00036054348988980457
0.025439464059117733,0.004544860789729048,0.95,0.000869597671120401,0.0010459431215943877,0.0027926028215272103,0.01000037321788461,0.0018623572441591417,0.0034448010748675106
0.02001267846314979,0.006741634970508798,0.001177810852029474,0.95,0.01266743839920623,0.003984528600040427,0.00183194605222057,0.003467284052698311,0.00011667861014644554
0.022221601198327726,0.001391714547608935,0.0007824901070893611,0.009341814035636843,0.95,0.000658409532965191,0.0009088063672337865,0.014614679514409009,8.048469672919143e-5
0.011958333948094497,0.013959750357791002,0.004335541555394902,0.002859377074818894,0.001096242088023962,0.95,0.013695648966463561,0.0010844386738864226,0.0010106673355268021
0.011447748267898393,0.005714491916859128,0.01400043302540417,0.0009151270207852202,0.000707274826789839,0.010861720554272527,0.95,0.0013416570438799088,0.0050115473441108595
0.02770599449269225,0.001541340111558287,0.0016204194026689274,0.003221775047659397,0.013765445174045059,0.00071030148979736,0.0013422297535832814,0.95,9.249452799548127e-5
0.007846841283103869,0.002423075525847352,0.01618411014640173,0.0006702510262651221,0.00047952918952301417,0.005187633959385336,0.016256766084208247,0.0009517927852653766,0.95
