Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.95,0.0005980239209568388,0.001898075923036923,0.01634945397815914,0.0037701508060322447,0.0005772230889235575,0.005210608424336978,0.0009152366094643794,0.0003432137285491423,0.0006344253770150811,0.00010400416016640676,0.0004576183047321897,0.0002808112324492982,0.0003016120644825796,0.0013832553302132098,0.0017576703068122742,0.00013000520020800844,0.0009308372334893405,0.002433697347893918,4.680187207488304e-5,0.0016068642745709842,0.0001508060322412898,0.0035829433177327124,0.00024960998439937617,0.0,0.00024440977639105584,0.00024440977639105584,0.0001404056162246491,3.6401456058242365e-5,3.6401456058242365e-5,0.0,6.760270410816439e-5,0.0006136245449817998,0.0013156526261050453,0.0007072282891315659,0.001986479459178369,0.0003640145605824236,0.00044721788871554904,3.6401456058242365e-5,4.680187207488304e-5
0.0007725203476341571,0.95,0.00048282521727134825,0.012056835425575953,0.003283211477445168,0.0008621878879845504,0.006973375638019043,0.0017588632914884825,0.0008345978755690446,0.0011656780245551121,0.00018623258380466289,0.00046213270795971903,0.0002276176024279213,0.000427645192440337,0.00425575941509174,0.0046282245827010664,0.0004897227203752246,0.0023934335770451117,0.0007449303352186515,3.4487515519382015e-5,0.0005793902607256179,6.897503103876403e-5,0.002062353428059044,0.000531107738998483,5.518002483101122e-5,0.00044144019864808976,0.0003448751551938201,0.00011036004966202244,0.0,0.00013795006207752806,4.828252172713482e-5,0.00017933508070078647,0.0008621878879845504,0.0006207752793488762,0.0003448751551938201,0.0009242654159194381,0.00017243757759691005,0.00032418264588219095,0.00013105255897365164,2.069250931162921e-5
0.000489168413696716,0.0002845163222521716,0.95,0.017400419287211755,0.004292702405909957,0.0006838374762903071,0.003084755914944597,0.0006888289907157838,0.00019966057701906775,0.0003643805530597987,0.0002346011779974046,0.0003244484376559851,0.00012977937506239404,0.0003344314665069385,0.0007237695916941206,0.0009983028850953388,3.494060097833686e-5,0.0008535489667565147,0.003259458919836281,6.988120195667372e-5,0.0007587101926724575,0.0001597284616152542,0.0037636018768094277,0.00019466906259359108,0.0,0.0001747030048916843,0.0001747030048916843,3.494060097833686e-5,0.0,1.4974543276430083e-5,0.0,3.494060097833686e-5,0.0006738544474393538,0.002221223919337129,0.0012329040630927434,0.004477388439652595,0.0006089647599081567,0.0009733453129679553,4.991514425476694e-5,0.0
0.0005798124432792181,0.0004789754966219627,0.0016486840778461244,0.95,0.009766058283755177,0.002021780780477969,0.008162750831904817,0.002208329131793891,0.00045880810729051166,0.0013865080165372605,0.0007109004739336499,0.0010134113139054159,0.0005445195119491786,0.0009579509932439254,0.0011293738025612593,0.0010789553292326318,5.041847332862765e-5,0.0006655238479378851,0.0011898759705556126,3.5292931330039354e-5,0.0003125945346374914,6.050216799435319e-5,0.0026217606130886383,0.0006554401532721596,1.5125541998588297e-5,0.00044872441262478613,0.0005445195119491786,0.00015125541998588295,0.0,0.00029746899263890315,2.0167389331451063e-5,0.0002773016033074521,0.0016486840778461244,0.001724311787839066,0.001462135726530202,0.003594837148331152,0.0003983059392961585,0.0012503781385499657,0.00029242714530604036,0.00013612987798729465
7.593766508188068e-5,0.0001617802430005284,0.00041930797675647155,0.016412440570522994,0.95,0.0035393555203380904,0.003311542525092449,0.001898441627047017,0.0002344162704701534,0.0007527733755942954,0.002565372424722665,0.0038695192815636588,0.0019347596407818294,0.0015979926043317501,0.000581088219757,0.0004556259904912841,2.9714738510301138e-5,0.00026082937136819885,0.0007395668251452727,0.0,6.933438985736933e-5,1.980982567353409e-5,0.0014494189117802442,0.0007230586370839943,0.0,0.0002542260961436875,0.00033346539883782384,4.6222926571579546e-5,3.3016376122556817e-5,0.00033346539883782384,9.904912836767045e-5,0.0007131537242472273,0.002327654516640256,0.0007395668251452727,0.0010136027469624942,0.0013107501320655057,0.00026413100898045453,0.0008848388800845226,0.00045892762810353975,8.584257791864773e-5
9.745533297238773e-5,0.000124526258798051,0.00016242555495397958,0.014342176502436394,0.008684353004872775,0.95,0.0032051976177585304,0.0030319436924742854,0.0002815376285868979,0.0009204114780725509,0.0013806172171088264,0.0030102869518137546,0.0013102328099621019,0.0032051976177585304,0.0005684894423389284,0.0004114780725500816,1.6242555495397956e-5,0.00020032485110990815,0.00029778018408229583,2.7070925825663262e-5,8.121277747698979e-5,1.6242555495397956e-5,0.000730914997292908,0.0009258256632376835,0.0,0.0002815376285868979,0.00032485110990795917,4.331348132106122e-5,4.331348132106122e-5,0.00036816459122902037,4.872766648619387e-5,0.0005630752571737958,0.0028262046561992444,0.0003789929615592857,0.00048186247969680604,0.0006767731456415816,5.4141851651326524e-5,0.0004331348132106122,0.00030319436924742854,0.00014076881429344896
0.00068958624825105,0.0007545472716370185,0.0004347391565060967,0.02110233859684191,0.005391764941035384,0.0016989806116330217,0.95,0.002243653807715373,0.0004997001798920652,0.0012192684389366391,0.0003198081151309217,0.0007795322806316218,0.0003098141115330804,0.0006995802518488913,0.0019288426943833716,0.001693983609834101,0.00017489506296222284,0.000934439336398162,0.0005046971816909858,3.9976014391365213e-5,0.0002098740755546674,1.4991005396761955e-5,0.0013741754947031793,0.0006096342194683196,4.4973016190285865e-5,0.0006795922446532086,0.00042974215470717605,0.00026484109534279457,1.9988007195682607e-5,0.00013991605036977827,1.4991005396761955e-5,0.0002848291025384772,0.001204277433539877,0.0006995802518488913,0.00041475114931041417,0.0015540675594643226,6.995802518488914e-5,0.0003697781331201283,0.00012992204677193697,4.997001798920652e-5
8.085106382978731e-5,0.00040000000000000034,0.00016808510638297887,0.011017021276595755,0.003957446808510642,0.001908510638297874,0.0029234042553191518,0.95,0.0018446808510638314,0.004655319148936175,0.0005340425531914898,0.0011957446808510649,0.0009085106382978732,0.0029468085106383007,0.0018531914893617036,0.0010063829787234052,0.00015106382978723418,0.0006340425531914899,0.0003765957446808514,2.978723404255322e-5,0.00021702127659574486,1.0638297872340435e-5,0.0008744680851063837,0.00181276595744681,0.00015106382978723418,0.0012361702127659585,0.0013510638297872352,0.00035319148936170246,4.0425531914893655e-5,0.0003851063829787238,6.59574468085107e-5,0.000831914893617022,0.004042553191489366,0.0003553191489361705,0.00040000000000000034,0.0005914893617021283,9.57446808510639e-5,0.000270212765957447,0.00023829787234042575,8.510638297872348e-5
0.0002648265572547559,0.0007609101081685945,0.00019022752704214862,0.00725475568817606,0.0025997762029093645,0.0006751212234240962,0.002637075718015668,0.004651249533756065,0.95,0.005393509884371508,0.00013054830287206277,0.00033942558746736325,0.0006378217083177924,0.0007795598657217462,0.0039798582618426,0.0018202163371876183,0.0008914584110406574,0.0016560984707198823,0.0005856023871689673,1.1189854531891095e-5,0.0004923535994032082,1.491980604252146e-5,0.0015777694889966443,0.0019171950764640077,0.0005594927265945548,0.0019731443491234632,0.0021932114882506548,0.000634091756807162,2.983961208504292e-5,0.0002573666542334952,4.475941812756438e-5,0.0005856023871689673,0.002540096978739279,0.0004625139873181653,0.00033942558746736325,0.0004960835509138386,0.00013427825438269312,0.00023125699365908264,0.00016784781797836643,8.951883625512876e-5
8.305216714248645e-5,0.00024137036075785125,0.00010900596937451346,0.007630417856215943,0.0025694264209706746,0.0007993771087464321,0.0019724889696340533,0.007259278484297956,0.0023098883986504043,0.95,0.0002854918245522972,0.0008824292758889184,0.0009888398650402292,0.0014326498832078912,0.001513106670127175,0.0006592265766934862,0.00021282117830262153,0.00043602387749805383,0.00021801193874902691,0.0,9.343368803529726e-5,0.0,0.0005865559304438105,0.003018427199584742,0.0003555670905787701,0.002808201401505323,0.004689852063327281,0.0008980015572281348,4.152608357124322e-5,0.0005242668050869457,8.564754736568915e-5,0.0010667012717363103,0.004975343887879578,0.00016350895406177019,0.0001920581365169999,0.00039449779392681063,3.8930703348040523e-5,0.00016350895406177019,0.00026991954321308094,3.114456267843242e-5
