Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40
0.0,0.011960478419136765,0.037961518460738426,0.3269890795631825,0.07540301612064483,0.011544461778471139,0.10421216848673948,0.018304732189287572,0.006864274570982839,0.012688507540301612,0.0020800832033281333,0.009152366094643786,0.005616224648985959,0.006032241289651586,0.027665106604264172,0.03515340613624545,0.0026001040041601664,0.018616744669786793,0.048673946957878314,0.00093603744149766,0.032137285491419657,0.003016120644825793,0.07165886635465418,0.0049921996879875195,0.0,0.004888195527821113,0.004888195527821113,0.0028081123244929796,0.0007280291211648466,0.0007280291211648466,0.0,0.0013520540821632865,0.012272490899635986,0.026313052522100883,0.014144565782631305,0.039729589183567345,0.007280291211648466,0.008944357774310973,0.0007280291211648466,0.00093603744149766
0.015450406952683128,0.0,0.009656504345426956,0.24113670851151883,0.0656642295489033,0.017243757759690993,0.13946751276038075,0.03517726582976962,0.01669195751138088,0.023313560491102222,0.003724651676093254,0.009242654159194372,0.004552352048558422,0.008552903848806732,0.08511518830183473,0.09256449165402124,0.009794454407504483,0.04786867154090219,0.014898606704373017,0.0006897503103876397,0.011587805214512347,0.0013795006207752794,0.04124706856118085,0.010622154779969651,0.0011036004966202234,0.008828803972961787,0.006897503103876396,0.002207200993240447,0.0,0.0027590012415505587,0.0009656504345426955,0.003586701614015726,0.017243757759690993,0.012415505586977514,0.006897503103876396,0.018485308318388745,0.003448751551938198,0.006483652917643813,0.0026210511794730307,0.00041385018623258383
0.009783368273934312,0.0056903264450434265,0.0,0.3480083857442348,0.08585404811819906,0.01367674952580613,0.061695118298891884,0.013776579814315664,0.003993211540381352,0.007287611061195967,0.004692023559948088,0.006488968753119696,0.0025955875012478786,0.006688629330138764,0.0144753918338824,0.019966057701906757,0.0006988120195667365,0.017070979335130278,0.06518917839672557,0.001397624039133473,0.015174203853449137,0.0031945692323050814,0.07527203753618848,0.003893381251871818,0.0,0.0034940600978336828,0.0034940600978336828,0.0006988120195667365,0.0,0.0002994908655286014,0.0,0.0006988120195667365,0.013477088948787063,0.04442447838674254,0.024658081261854845,0.08954776879305182,0.012179295198163123,0.01946690625935909,0.000998302885095338,0.0
0.01159624886558435,0.009579509932439246,0.03297368155692246,0.0,0.19532116567510335,0.04043561560955934,0.1632550166380962,0.044166582635877784,0.009176162145810225,0.027730160330745185,0.014218009478672985,0.0202682262781083,0.010890390238983564,0.01915901986487849,0.02258747605122517,0.021579106584652615,0.0010083694665725521,0.01331047695875769,0.02379751941111223,0.0007058586266007865,0.006251890692749823,0.0012100433598870627,0.052435212261772716,0.013108803065443179,0.0003025108399717657,0.008974488252495715,0.010890390238983564,0.0030251083997176564,0.0,0.005949379852778058,0.0004033477866290209,0.005546032066149037,0.03297368155692246,0.03448623575678129,0.02924271453060401,0.07189674296662298,0.007966118785923163,0.025007562770999293,0.0058485429061208025,0.002722597559745891
0.0015187533016376123,0.0032356048600105654,0.008386159535129424,0.3282488114104596,0.0,0.07078711040676175,0.06623085050184892,0.03796883254094031,0.004688325409403064,0.015055467511885896,0.05130744849445325,0.07739038563127311,0.038695192815636555,0.031959852086634974,0.01162176439513999,0.009112519809825673,0.0005942947702060222,0.005216587427363972,0.014791336502905442,0.0,0.0013866877971473852,0.0003961965134706815,0.02898837823560486,0.014461172741679873,0.0,0.005084521922873745,0.006669307976756471,0.0009244585314315901,0.0006603275224511358,0.006669307976756471,0.0019809825673534074,0.014263074484944533,0.046553090332805074,0.014791336502905442,0.020272054939249867,0.02621500264131009,0.005282620179609086,0.017696777601690437,0.009178552562070787,0.001716851558372953
0.001949106659447753,0.002490525175961018,0.0032485110990795887,0.28684353004872765,0.17368706009745533,0.0,0.06410395235517055,0.06063887384948565,0.005630752571737953,0.018408229561451002,0.027612344342176503,0.06020573903627504,0.026204656199242015,0.06410395235517055,0.01136978884677856,0.008229561451001625,0.00032485110990795884,0.0040064970221981595,0.005955603681645912,0.0005414185165132648,0.0016242555495397943,0.00032485110990795884,0.014618299945858148,0.018516513264753655,0.0,0.005630752571737953,0.006497022198159177,0.0008662696264212236,0.0008662696264212236,0.007363291824580401,0.0009745533297238765,0.011261505143475906,0.05652409312398484,0.007579859231185706,0.009637249593936113,0.01353546291283162,0.0010828370330265296,0.008662696264212236,0.006063887384948566,0.0028153762858689766
0.013791724965020987,0.015090945432740355,0.008694783130121926,0.4220467719368379,0.10783529882070758,0.033979612232660404,0.0,0.04487307615430742,0.009994003597841295,0.02438536877873276,0.006396162302618429,0.01559064561263242,0.006196282230661603,0.013991605036977814,0.0385768538876674,0.03387967219668199,0.0034979012592444535,0.018688786727963223,0.010093943633819708,0.0007995202878273036,0.004197481511093344,0.00029982010793523883,0.027483509894063562,0.01219268438936638,0.0008994603238057165,0.013591844893064161,0.008594843094143514,0.0052968219068558866,0.0003997601439136518,0.0027983210073955628,0.00029982010793523883,0.005696582050769538,0.02408554867079752,0.013991605036977814,0.008295022986208276,0.031081351189286427,0.0013991605036977814,0.007395562662402559,0.002598440935438737,0.0009994003597841295
0.0016170212765957447,0.008,0.0033617021276595746,0.2203404255319149,0.07914893617021276,0.038170212765957445,0.05846808510638298,0.0,0.036893617021276595,0.09310638297872341,0.010680851063829787,0.023914893617021277,0.01817021276595745,0.05893617021276596,0.03706382978723404,0.020127659574468087,0.003021276595744681,0.012680851063829787,0.007531914893617021,0.0005957446808510638,0.004340425531914893,0.0002127659574468085,0.01748936170212766,0.03625531914893617,0.003021276595744681,0.02472340425531915,0.02702127659574468,0.0070638297872340425,0.0008085106382978724,0.007702127659574468,0.0013191489361702128,0.016638297872340425,0.08085106382978724,0.007106382978723404,0.008,0.011829787234042554,0.0019148936170212765,0.005404255319148936,0.004765957446808511,0.001702127659574468
0.005296531145095114,0.015218202163371877,0.0038045505408429692,0.14509511376352108,0.05199552405818724,0.01350242446848191,0.05274151436031332,0.09302499067512122,0.0,0.10787019768743006,0.0026109660574412533,0.006788511749347258,0.012756434166355838,0.015591197314434911,0.07959716523685192,0.03640432674375233,0.01782916822081313,0.033121969414397615,0.011712047743379335,0.0002237970906378217,0.009847071988064155,0.00029839612085042893,0.03155538977993286,0.03834390152928012,0.011189854531891086,0.03946288698246923,0.04386422976501306,0.01268183513614323,0.0005967922417008579,0.005147333084669899,0.0008951883625512868,0.011712047743379335,0.05080193957478553,0.009250279746363298,0.006788511749347258,0.009921671018276762,0.0026855650876538603,0.004625139873181649,0.0033569563595673255,0.0017903767251025737
0.0016610433428497274,0.00482740721515702,0.002180119387490267,0.15260835712431872,0.051388528419413444,0.015987542174928628,0.03944977939268103,0.145185569685959,0.04619776797300804,0.0,0.0057098364910459385,0.017648585517778353,0.019776797300804567,0.028652997664157798,0.030262133402543474,0.013184531533869712,0.004256423566052427,0.008720477549961069,0.004360238774980534,0.0,0.0018686737607059435,0.0,0.0117311186088762,0.060368543991694786,0.007111341811575396,0.05616402803010641,0.09379704126654555,0.01796003114456268,0.0008305216714248637,0.010485336101738905,0.0017129509473137814,0.02133402543472619,0.09950687775759148,0.003270179081235401,0.0038411627303399946,0.007889955878536206,0.0007786140669608098,0.003270179081235401,0.005398390864261614,0.0006228912535686478
