"long" "lat" "order" "hole" "piece" "id" "group" "ogc_fid" "sa3_code11" "sa3_name11" "sa4_code11" "sa4_name11" "gcc_code11" "gcc_name11" "ste_code11" "ste_name11" "albers_sqm" "SA3_CODE"
36884.62617456 -943.44996574 21205 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
39884.34883707 -2715.40474298 21206 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
41254.29044494 -5430.63463458 21207 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
46429.46930984 -6128.20239831 21208 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
46241.08017557 -7628.41615739 21209 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
50189.3841066 -6495.99587028 21210 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
50183.62626702 -5071.58581716 21211 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
51575.13082414 -4470.73245238 21212 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
51628.31625799 -3582.61490406 21213 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
54676.741294 -4093.41883274 21214 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
55339.43367984 -6055.1500353 21215 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
56976.33008406 -6574.07072169 21216 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
57226.07219506 -7651.5364527 21217 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
56367.0175778 -8830.88209956 21218 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
56880.53302959 -9978.64370538 21219 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
55455.37495512 -12339.35334269 21220 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
58130.7495645 -15637.69187004 21221 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
58381.40830462 -18958.49807629 21222 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
57534.73354194 -20362.66208662 21223 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
57419.7264435 -25642.318333 21224 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
56067.01891231 -28000.82249725 21225 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
58128.25687751 -28949.458179 21226 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
56847.03317546 -32701.32866833 21227 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
55194.72884463 -33928.09067338 21228 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
52622.27711519 -39677.34626401 21229 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
54076.49155384 -39775.77479239 21230 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
53642.12979936 -44776.49591933 21231 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
55703.57199156 -44476.79690582 21232 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
55610.90055778 -45149.11247727 21233 FALSE "1" "206" "206.1" "198" "21201" "Cardinia" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1281437612.68554 21201
10477.11070552 -10012.61030039 21370 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
4987.07713472 -9230.22348748 21371 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
3813.07325719 -8276.7756532 21372 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
3658.33837774 -9032.89394991 21373 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
-1540.7660072 -8213.49695358 21374 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
-1035.63064196 -4770.19365526 21375 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
-689.65634577 -2428.89216018 21376 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
-430.26591535 -371.79161623 21377 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
6091.75687952 -1335.88775695 21378 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
8421.81744354 -1688.51112413 21379 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
7992.07453603 -3416.83942616 21380 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
8514.18559014 -4298.16299854 21381 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
9527.3284101 -5458.97817635 21382 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
9362.50169607 -9023.74820693 21383 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
10477.11070552 -10012.61030039 21384 FALSE "1" "210" "210.1" "202" "21205" "Monash" "212" "Melbourne - South East" "2GMEL" "Greater Melbourne" "2" "Victoria" 79487630.5219873 21205
-18850.4960788 15767.2507844 22552 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-21889.50596122 16419.16765641 22553 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-22263.32129518 15466.64753163 22554 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-23092.81759793 15580.64122367 22555 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-24283.02005277 16806.83235834 22556 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25412.19647766 16708.64783301 22557 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-24655.72343656 18350.62100077 22558 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25905.34833604 18480.99449833 22559 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-26045.85381458 19989.0417962 22560 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-28495.6130952 19174.49021264 22561 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-29252.84840876 20106.07544417 22562 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-28920.15600092 20582.28616923 22563 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-29683.99141079 20550.71275656 22564 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-29576.4624329 23558.43339221 22565 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-28208.70367001 26019.99747853 22566 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-30027.9401887 27847.39713366 22567 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-30020.49713322 29621.83211244 22568 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-28004.53421762 28882.69352224 22569 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-27173.86372775 26373.85161288 22570 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25771.41757403 26721.84380918 22571 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-24907.24628303 27631.05762469 22572 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25950.76325165 27910.99013474 22573 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25072.80552915 28269.97266371 22574 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25851.50372857 28735.74302347 22575 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25319.34551471 29098.65114359 22576 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-25703.82518166 29723.785728 22577 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-24552.72818212 30063.46451077 22578 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-24812.16135336 30799.54622212 22579 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-23640.3252161 31705.53816325 22580 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-23998.66481615 32678.00220235 22581 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-22270.27155872 32501.3457093 22582 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-21381.0975331 34240.10110964 22583 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-21949.36248671 35204.44519801 22584 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-20288.9872189 37097.59752975 22585 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-20538.55494293 38443.1403026 22586 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-19146.9498585 38441.97223147 22587 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-10856.19439773 37315.83131013 22588 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-10933.66330377 35499.63896577 22589 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-12978.5500107 33569.81346143 22590 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-11880.46673917 32152.50516647 22591 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-12021.72602534 31033.21844749 22592 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-13037.51604515 26980.42998059 22593 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-13557.32744243 26912.57020087 22594 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-12485.54525118 23918.14168002 22595 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-10918.31565218 22181.93365071 22596 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-11284.20128771 17640.15585951 22597 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-17301.39903023 17288.89837835 22598 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-18850.4960788 15767.2507844 22599 FALSE "1" "214" "214.1" "207" "21005" "Tullamarine - Broadmeadows" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 294088001.47066 21005
-21496.0859129 3869.75071997 24756 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-23999.36838844 2980.507232 24757 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-24074.28017763 3641.7937259 24758 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-30734.9686041 4330.95475076 24759 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-29318.70807599 15247.66978657 24760 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-30688.88872192 15964.84421601 24761 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-30137.42560556 18709.70704139 24762 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-31374.50172419 20687.43542368 24763 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-29683.99141079 20550.71275656 24764 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-28920.15600092 20582.28616923 24765 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-29252.84840876 20106.07544417 24766 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-28495.6130952 19174.49021264 24767 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-26045.85381458 19989.0417962 24768 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-25905.34833604 18480.99449833 24769 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-24655.72343656 18350.62100077 24770 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-25412.19647766 16708.64783301 24771 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-26305.74771999 16113.89488853 24772 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-24579.58250632 14908.14472457 24773 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-23766.57501211 13884.58803265 24774 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-24015.68933238 12811.73825298 24775 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-22373.84282094 11362.77420304 24776 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-21907.01396092 8824.47896214 24777 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-22967.63601745 5858.34178998 24778 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-21496.0859129 3869.75071997 24779 FALSE "1" "223" "223.1" "275" "21301" "Brimbank" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 106849303.598661 21301
-41860.27645112 31759.22110437 32405 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-56620.88635633 33504.20470036 32406 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-55770.99478685 36301.82959458 32407 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-55712.47964357 37818.1983972 32408 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-56655.36811172 38975.54457082 32409 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-55545.03235041 46257.84615866 32410 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-55046.11469936 48184.85669288 32411 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-51974.91102586 48108.03609878 32412 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-51163.27014564 49504.31880915 32413 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-49913.49732867 49804.08012113 32414 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-49108.68499576 51713.95905466 32415 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-47678.09885671 51414.17215881 32416 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-46429.30476394 54373.85171583 32417 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-44270.54065031 54317.05162658 32418 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-43919.85410352 56991.08124574 32419 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-41270.18873914 56910.66628014 32420 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-40872.36840234 59689.74173105 32421 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-38999.74112137 61732.94057729 32422 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-42159.15919124 62798.5524909 32423 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-41966.80609479 64784.73238012 32424 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-42747.11855398 65686.55689846 32425 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
-45072.50408371 65935.43565593 32426 FALSE "1" "236" "236.1" "239" "21002" "Macedon Ranges" "210" "Melbourne - North West" "2GMEL" "Greater Melbourne" "2" "Victoria" 992099245.346603 21002
