X20601,X20602,X20603,X20604,X20605,X20606,X20607,X20701,X20702,X20703,X20801,X20802,X20803,X20804,X20901,X20902,X20903,X20904,X21001,X21002,X21003,X21004,X21005,X21101,X21102,X21103,X21104,X21105,X21201,X21202,X21203,X21204,X21205,X21301,X21302,X21303,X21304,X21305,X21401,X21402
0.45,0.008215322562772876,0.01266427320878489,0.2182179819604191,0.026133014205615736,0.007264587904173051,0.0448917403541431,0.012249850408882405,0.0024865367994149324,0.004558650798927374,0.0011457571526715877,0.0026449925758482385,0.0017430135407663497,0.001974602752476563,0.008507856303880505,0.014395097843671765,0.0011457571526715877,0.008276267092170275,0.010835937326862121,4.0223389402299956e-4,0.011140659973849231,7.191454468896116e-4,0.0205139285951732,0.002120869623030384,1.2188905879484951e-4,0.0015114243290561362,0.0013407796467433447,6.825787292511606e-4,1.584557764333005e-4,4.14422799902485e-4,2.6815592934866455e-4,0.002254947587704719,0.006191964186778371,0.008556611927398426,0.0034007047403763063,0.010616537021031427,0.0022793253994636896,0.0038516942579172476,3.2910045874609203e-4,3.53478270505063e-4
0.01645602269796232,0.45,0.003911345296436865,0.18713659309480796,0.023285677438372804,0.008673864180699356,0.06750617192969541,0.02093481705294964,0.004924647186705477,0.008248277386786526,0.0012970264195438276,0.0027764471793360118,0.0017428792512620226,0.0024724566122554265,0.021542798187110808,0.02699436235675597,0.002067135856147978,0.013983566085706911,0.003992409447658352,1.418622646376045e-4,0.004032941523269098,2.634584914698385e-4,0.011531375511256867,0.00303990567080585,4.2558679391281905e-4,0.002918309443973616,0.002290062272007076,9.525037768525015e-4,2.22926415859092e-4,5.47183020745053e-4,3.2425660488595554e-4,0.0033438962378864352,0.008491469840451016,0.004174803787906703,0.0019860717049264907,0.005532628320866625,0.0012159622683223402,0.0024927226500607975,5.066509451343065e-4,4.6611886952356005e-4
0.013551813078440285,0.003471400394477318,0.45,0.19912152935821575,0.027487482931269902,0.00589136701562739,0.025768472159004685,0.00836140191169778,0.0013351539978758906,0.0031709907449552423,0.0015187376725838242,0.002086178121681082,0.0012183280230617486,0.0016689424973448646,0.004272492793202854,0.006709148839326341,3.67167349415867e-4,0.0069928690638749805,0.03125929297526932,6.341981489910495e-4,0.007426794113184656,0.0016689424973448646,0.02942345622818998,0.0014853588226369312,1.5020482476103502e-4,0.0011849491731148556,8.344712486724296e-4,3.337884994689685e-4,1.3351539978758852e-4,4.0054619936276555e-4,1.3351539978758852e-4,0.0024366560461235027,0.004973448642087696,0.017557275072067998,0.006842664239113946,0.024650280685783666,0.00422242451828251,0.008812016385980885,3.337884994689685e-4,2.6703079957517703e-4
0.005780807365439096,0.0025672804532577897,0.0050194759206798854,0.45,0.03794263456090652,0.012438031161473117,0.03565864022662887,0.013022308781869696,0.0017616855524079295,0.005373583569405101,0.002762039660056655,0.00401912181303116,0.0029213881019830045,0.0027531869688385262,0.0032577903682719563,0.0032843484419263435,3.2754957507081703e-4,0.0024964589235127468,0.00307188385269122,1.77053824362602e-4,0.0011685552407931985,2.21317280453258e-4,0.007586756373937676,0.0022397308781869673,1.416430594900805e-4,0.001558073654390935,0.0015315155807365426,5.40014164305946e-4,1.77053824362602e-4,9.472379603399461e-4,2.56728045325774e-4,0.003753541076487252,0.008994334277620395,0.0054001416430594935,0.003780099150141644,0.008436614730878181,0.0011331444759206824,0.004727337110481585,8.233002832861181e-4,6.196883852691235e-4
0.0026162421249478034,0.0012881497485430036,0.0019472031082626762,0.20295847782276386,0.45,0.024015505001906332,0.031624575609578987,0.01405980500735305,0.001028522667441313,0.004723215744657675,0.012122587556055846,0.016885745928575314,0.011273806713992626,0.006590533597196781,0.002256758474191617,0.002206830189364367,1.99713139308991e-4,0.0018074039107463847,0.002766026979429549,4.992828482724814e-5,7.08981644546923e-4,1.8972748234354203e-4,0.00581165235389167,0.003115524973220286,9.98565696544955e-5,0.0012681784346121,0.0014079776321283973,5.392254761342791e-4,3.095553659289355e-4,0.0013181067194393506,6.79024673650576e-4,0.008427894478839496,0.016436391365130112,0.0042938324951433396,0.00424390421031609,0.004982842825759365,0.0012282358067503042,0.004513516948383228,0.0019372174512972272,8.188238711668675e-4
0.002464015260997747,9.220186137927051e-4,0.0011763685762182807,0.20572142898433446,0.05017053008844443,0.45,0.0446384184056882,0.023447887161107586,0.0015419966472050416,0.005627492918665805,0.0068197583675356855,0.012272385687033946,0.007773570726631601,0.012717498121278667,0.002448118388346147,0.0020189028267529937,1.27174981212785e-4,0.0013353373027342645,0.001653274755766227,4.7690617954795095e-5,5.086999248511456e-4,1.430718538643845e-4,0.0037198682004740136,0.003878836926989998,4.7690617954795095e-5,0.0014943060292502432,0.0014307185386438508,5.881842881091375e-4,4.7690617954794653e-4,0.0019712122087981953,6.517717787155301e-4,0.007900745707844386,0.02014133764957512,0.0025593964969073384,0.0021460778079657786,0.0031475807850164755,3.33834325683562e-4,0.0027660558413781155,0.0014943060292502432,9.53812359095904e-4
0.007486408633560505,0.006526898734177195,0.0023429892891918204,0.22398977604673836,0.029622078870496588,0.01601042680947743,0.45,0.025917924375202864,0.0029454722492697153,0.00744178026614737,0.00216447581953911,0.0046190360272638726,0.003101671535215842,0.003938453424212918,0.008602117818889981,0.007028967867575446,8.25624797143784e-4,0.004496308016877639,0.0024991885751379415,1.3388510223953152e-4,0.001193808828302497,1.6735637779941303e-4,0.005377718273287894,0.0035702693930542047,2.342989289191815e-4,0.0029231580655631312,0.0020640619928594603,0.0012049659201557948,2.6777020447906304e-4,0.001227280103862384,3.458698474521235e-4,0.005489289191820836,0.01191577409931843,0.0030012577085361918,0.0024210889321648814,0.005288461538461541,6.359542356377815e-4,0.002354146381045113,0.001037609542356376,5.578545926647211e-4
0.0031861474051681615,0.0032626705961219813,0.0015930737025840781,0.1576308167111469,0.02212215883937719,0.014720279278025807,0.0406825109725402,0.45,0.009238436144243075,0.023638709351007467,0.003102667560491268,0.0063722948103363455,0.005266186868367464,0.012055880902088267,0.00918278291445845,0.005287056829536686,8.83495022830475e-4,0.003784419625352575,0.0017461200844917227,1.3217642073841702e-4,9.948014823996647e-4,5.5653229784592006e-5,0.00460530476467538,0.0075966658655974365,6.052288739074876e-4,0.005467929826336627,0.0054748864800597,0.0018087299679993942,4.660957994459965e-4,0.002031342887137779,7.65231909538206e-4,0.009982798092612015,0.025016126788176208,0.002149606000430048,0.0017252501233225007,0.0028035314503990585,4.7305245316907053e-4,0.00183655658289169,0.0012591543238764987,7.721885632612801e-4
0.005939462413620945,0.00527470506319136,0.0015607346488347021,0.11461283796211151,0.016748994981476122,0.006459707296565876,0.025636511731784856,0.039003914974119154,0.45,0.03732757035129667,0.0012139047268714357,0.0031359205444178757,0.004523240232270948,0.004292020284295436,0.020491867889329708,0.011286423710554687,0.004609947712761765,0.009855750282456211,0.0033960429858903296,1.300612207362215e-4,0.002702383141963791,1.300612207362215e-4,0.009104285451535781,0.0125870359179169,0.003858482881841352,0.013165085787855706,0.014769174176935806,0.0038440316350928806,4.19086155705613e-4,0.001979820804540321,4.913423894479595e-4,0.01118526498331539,0.02226937123939149,0.0028179931159515465,0.0019220158175464403,0.003005859323681654,8.237210646627601e-4,0.0015607346488347021,0.0011560997398775605,6.50306103681124e-4
0.0023006308363669238,0.0019524272503222025,8.20765595676851e-4,0.1158771790987404,0.0168630022384516,0.008108169217898586,0.023391819476790216,0.05783910281050055,0.016415311913536967,0.45,0.002350374205801886,0.006280100391163776,0.00712573767155811,0.008854319759422996,0.008021118321387381,0.0040167770818730665,0.0012311483935152712,0.0029721663237388925,0.0011440974970040936,3.730752707622039e-5,7.461505415244101e-4,0,0.003482035860447238,0.01745992267167115,0.0018653763538110195,0.014388269609062362,0.0239514323829335,0.00451421077622267,5.96920433219528e-4,0.0030219096931738553,8.829448074705501e-4,0.016067108327492256,0.03979469554796846,0.0014425577136138578,0.0012560200782327552,0.0019399914079634606,3.35767743685979e-4,0.0013430709747439327,0.0017783254572998422,5.844845908607861e-4
