X20601,X20602,X20603,X20604,X20605,X20606,X20607,X20701,X20702,X20703,X20801,X20802,X20803,X20804,X20901,X20902,X20903,X20904,X21001,X21002,X21003,X21004,X21005,X21101,X21102,X21103,X21104,X21105,X21201,X21202,X21203,X21204,X21205,X21301,X21302,X21303,X21304,X21305,X21401,X21402
0.95,7.468475057066257e-4,0.001151297564434991,0.019837998360038116,0.002375728564146887,6.604170821975506e-4,0.004081067304922104,0.001113622764443856,2.260487999468122e-4,4.144227999024889e-4,1.041597411519626e-4,2.4045387053165824e-4,1.5845577643330464e-4,1.7950934113423314e-4,7.734414821709557e-4,0.001308645258515616,1.041597411519626e-4,7.523879174700256e-4,9.850852115329209e-4,3.6566717638454536e-5,0.0010127872703499308,6.537685880814657e-5,0.0018649025995612016,1.928063293663987e-4,1.108082352680451e-5,1.3740221173237614e-4,1.2188905879484962e-4,6.205261175010556e-5,1.4405070584845513e-5,3.7674799991135035e-5,2.4377811758969523e-5,2.0499523524588367e-4,5.629058351616706e-4,7.778738115816757e-4,3.0915497639784627e-4,9.651397291846759e-4,2.0721139995124468e-4,3.501540234470228e-4,2.9918223522372026e-5,3.213438822773303e-5
0.0014960020634511213,0.95,3.555768451306243e-4,0.017012417554073466,0.002116879767124802,7.885331073363058e-4,0.006136924720881406,0.0019031651866317867,4.476951987914074e-4,7.498433987987757e-4,1.179114926858026e-4,2.5240428903054675e-4,1.5844356829654763e-4,2.247687829323117e-4,0.001958436198828257,0.002454032941523272,1.8792144146799816e-4,0.0012712332805188112,3.629463134234868e-4,1.2896569512509512e-5,3.6663104756991835e-4,2.395077195180352e-5,0.001048306864659716,2.7635506098235024e-4,3.868970853752903e-5,2.6530085854305625e-4,2.081874792733707e-4,8.659125244113657e-5,2.0266037805372018e-5,4.9743910976823044e-5,2.9477873171450528e-5,3.0399056708058526e-4,7.719518036773656e-4,3.7952761708242785e-4,1.8055197317513568e-4,5.029662109878755e-4,1.105420243929401e-4,2.2661115000552722e-4,4.6059176830391544e-5,4.237444268396004e-5
0.0012319830071309361,3.1558185404339275e-4,0.95,0.018101957214383266,0.0024988620846609026,5.355788196024905e-4,0.002342588378091337,7.601274465179807e-4,1.2137763617053562e-4,2.882718859050223e-4,1.3806706114398413e-4,1.8965255651646218e-4,1.107570930056136e-4,1.5172204521316963e-4,3.884084357457144e-4,6.099226217569406e-4,3.337884994689703e-5,6.357153694431806e-4,0.002841753906842667,5.7654377181004556e-5,6.751631011986056e-4,1.5172204521316963e-4,0.0026748596571081825,1.3503262023972112e-4,1.3654984069185013e-5,1.077226521013506e-4,7.586102260658457e-5,3.0344409042633525e-5,1.2137763617053512e-5,3.641329085116053e-5,1.2137763617053512e-5,2.215141860112277e-4,4.521316947352454e-4,0.0015961159156425465,6.220603853739955e-4,0.002240934607798517,3.8385677438931934e-4,8.010923987255358e-4,3.0344409042633525e-5,2.4275527234107024e-5
5.255279423126455e-4,2.3338913211434472e-4,4.5631599278908087e-4,0.95,0.003449330414627868,0.001130730105588466,0.0032416945660571727,0.001183846252897246,1.6015323203708465e-4,4.885075972186459e-4,2.5109451455060524e-4,3.6537471027556033e-4,2.655807365439097e-4,2.502897244398662e-4,2.9616276075199627e-4,2.9857713108421327e-4,2.977723409734703e-5,2.269508112284317e-4,2.7926216842647476e-4,1.6095802214782014e-5,1.0623229461756359e-4,2.011975276847802e-5,6.897051249034256e-4,2.0361189801699716e-4,1.2876641771825512e-5,1.416430594900851e-4,1.3922868915786763e-4,4.909219675508604e-5,1.6095802214782014e-5,8.611254184908609e-5,2.333891321143402e-5,3.412310069533868e-4,8.176667525109457e-4,4.909219675508635e-4,3.436453772856043e-4,7.669649755343807e-4,1.0301313417460758e-4,4.2975791913468987e-4,7.484548029873807e-5,5.633530775173855e-5
2.3784019317707323e-4,1.171045225948186e-4,1.7701846438751616e-4,0.018450770711160365,0.95,0.0021832277274460316,0.0028749614190526377,0.0012781640915775511,9.350206067648308e-5,4.293832495143344e-4,0.0011020534141868961,0.0015350678116886664,0.001024891519453876,5.991394179269805e-4,2.0515986129014717e-4,2.006209263058517e-4,1.8155739937181017e-5,1.6430944643148964e-4,2.514569981299592e-4,4.538934984295289e-6,6.445287677699306e-5,1.7247952940322015e-5,5.283320321719704e-4,2.832295430200262e-4,9.077869968590508e-6,1.152889486011001e-4,1.2799796655712712e-4,4.902049783038904e-5,2.8141396902630523e-5,1.198278835853956e-4,6.172951578641605e-5,7.661722253490457e-4,0.0014942173968300113,3.903484086493948e-4,3.8580947366509936e-4,4.5298571143266987e-4,1.116578006136641e-4,4.1031972258029386e-4,1.7611067739065715e-4,7.443853374244256e-5
2.240013873634317e-4,8.381987398115507e-5,1.0694259783802559e-4,0.018701948089484964,0.004560957280767679,0.95,0.004058038036880748,0.002131626105555237,1.4018151338227662e-4,5.115902653332554e-4,6.199780334123355e-4,0.001115671426093996,7.066882478756006e-4,0.0011561361928435162,2.2255621712237718e-4,1.8353662061390867e-4,1.156136192843501e-5,1.213943002485696e-4,1.5029770506965712e-4,4.335510723163194e-6,4.624544771374054e-5,1.300653216948951e-5,3.381698364067288e-4,3.526215388172728e-4,4.335510723163194e-6,1.3584600265911312e-4,1.300653216948956e-4,5.3471298919012545e-5,4.335510723163154e-5,1.7920110989074517e-4,5.925197988323006e-5,7.182496098040356e-4,0.0018310306954159217,2.3267240880975822e-4,1.9509798254234366e-4,2.8614370772877076e-4,3.0348575062142024e-5,2.5145962194346525e-4,1.3584600265911312e-4,8.671021446326407e-5
6.805826030509556e-4,5.933544303797454e-4,2.1299902629016567e-4,0.02036270691333987,0.0026929162609542374,0.0014554933463161313,0.95,0.002356174943200262,2.6777020447906526e-4,6.765254787406706e-4,1.9677052904901017e-4,4.199123661148979e-4,2.8197013956507677e-4,3.580412203829928e-4,7.820107108081807e-4,6.389970788704956e-4,7.505679974034407e-5,4.0875527426160384e-4,2.2719896137617668e-4,1.2171372930866512e-5,1.085280753002271e-4,1.5214216163583016e-5,4.88883479389809e-4,3.245699448231098e-4,2.1299902629016517e-5,2.657416423239212e-4,1.8764199935086018e-4,1.095423563777996e-4,2.4342745861733024e-5,1.115709185329441e-4,3.144271340473853e-5,4.990262901655309e-4,0.001083252190847131,2.728416098669267e-4,2.200989938331712e-4,4.807692307692314e-4,5.781402142161655e-5,2.1401330736773772e-4,9.432814021421609e-5,5.071405387861105e-5
2.896497641061967e-4,2.966064178292713e-4,1.4482488205309814e-4,0.014330074246467912,0.0020111053490342915,0.001338207207093256,0.0036984100884127485,0.95,8.398578312948257e-4,0.0021489735773643167,2.820606873173882e-4,5.792995282123955e-4,4.7874426076067886e-4,0.0010959891729171159,8.347984467689507e-4,4.8064152995788093e-4,8.031772934822507e-5,3.440381477593253e-4,1.5873818949924763e-4,1.201603824894701e-5,9.043649839996958e-5,5.059384525872004e-6,4.186640695159439e-4,6.906059877815856e-4,5.5020806718862554e-5,4.970845296669664e-4,4.977169527327004e-4,1.6442999709085414e-4,4.2372345404181534e-5,1.8466753519434366e-4,6.956653723074606e-5,9.075270993283657e-4,0.002274193344379657,1.9541872731182268e-4,1.5684092030204564e-4,2.5486649549082374e-4,4.3004768469915534e-5,1.6695968935379014e-4,1.1446857489786361e-4,7.019896029648007e-5
5.399511285109955e-4,4.795186421083059e-4,1.4188496807588212e-4,0.01041934890564651,0.0015226359074069214,5.872461178696256e-4,0.002330591975616807,0.003545810452192653,0.95,0.003393415486481518,1.1035497517013061e-4,2.8508368585617073e-4,4.112036574791774e-4,3.9018366220867635e-4,0.0018628970808481568,0.001026038519141336,4.190861557056154e-4,8.959772984051109e-4,3.0873118053548475e-4,1.182374733965651e-5,2.4567119472398123e-4,1.182374733965651e-5,8.276623137759807e-4,0.001144275992537901,3.5077117107648685e-4,0.001196825980714156,0.0013426521979032562,3.494574213720803e-4,3.809874142778303e-5,1.7998370950366566e-4,4.466748994981454e-5,0.001016842271210491,0.0020244882944901368,2.561811923592317e-4,1.7472871068604015e-4,2.732599385165142e-4,7.488373315116007e-5,1.4188496807588212e-4,1.0509997635250559e-4,5.9118736698284054e-5
2.0914825785153866e-4,1.7749338639292764e-4,7.461505415244107e-5,0.010534289008976409,0.0015330002034956013,7.371062925362356e-4,0.002126529043344567,0.005258100255500054,0.0014923010830488162,0.95,2.136703823456262e-4,5.709182173785256e-4,6.477943337780106e-4,8.049381599475457e-4,7.291925746715806e-4,3.651615528975518e-4,1.1192258122866111e-4,2.701969385217177e-4,1.0400886336400859e-4,3.391593370565493e-6,6.783186741131006e-5,0,3.1654871458611277e-4,0.0015872656974246513,1.6957966852827465e-4,0.0013080245099147613,0.002177402943903047,4.1038279783842487e-4,5.426549392904805e-5,2.7471906301580523e-4,8.026770977005008e-5,0.0014606462115902064,0.0036176995952698627,1.3114161032853262e-4,1.1418364347570511e-4,1.7636285526940565e-4,3.0524340335089024e-5,1.220973613403576e-4,1.6166595066362214e-4,5.313496280552605e-5
