X20601,X20602,X20603,X20604,X20605,X20606,X20607,X20701,X20702,X20703,X20801,X20802,X20803,X20804,X20901,X20902,X20903,X20904,X21001,X21002,X21003,X21004,X21005,X21101,X21102,X21103,X21104,X21105,X21201,X21202,X21203,X21204,X21205,X21301,X21302,X21303,X21304,X21305,X21401,X21402
0.65,0.005227932539946374,0.008059082951044929,0.1388659885202667,0.016630099949028195,0.0046229195753828495,0.028567471134454698,0.007795359351106985,0.001582341599627684,0.0029009595993174193,7.291181880637375e-4,0.001683177093721606,0.0011091904350331314,0.001256565387939631,0.005414090375196684,0.009160516809609304,7.291181880637375e-4,0.005266715422290174,0.006895596480730439,2.5596702346918147e-4,0.0070895108924495095,4.576380116570255e-4,0.013054318196928398,0.0013496443055647895,7.756576468763149e-5,9.618154821266319e-4,8.532234115639465e-4,4.343682822507385e-4,1.008354940939185e-4,2.6372359993794497e-4,1.706446823127865e-4,0.0014349666467211844,0.00394034084613169,0.005445116681071725,0.002164084834784922,0.006755978104292725,0.0014504797996587114,0.0024510781641291575,2.0942756465660398e-4,2.2494071759413098e-4
0.010472014444157839,0.65,0.002489037915914368,0.11908692287851415,0.0148181583698736,0.005519731751354135,0.0429584730461698,0.013322156306422495,0.0031338663915398486,0.005248903791591425,8.253804488006175e-4,0.0017668300232138254,0.0011091049780758324,0.0015733814805261803,0.013709053391797784,0.01717823059066289,0.0013154500902759858,0.00889863296363167,0.0025406241939644053,9.02759865875665e-5,0.002566417332989426,1.676554036626245e-4,0.007338148052618005,0.0019344854268764499,2.70827959762703e-4,0.001857106009801392,0.0014573123549135934,6.061387670879554e-4,1.41862264637604e-4,3.48207376837761e-4,2.063451122001535e-4,0.0021279339695640946,0.005403662625741555,0.0026566933195769924,0.0012638638122259484,0.0035207634769151247,7.7379417075058e-4,0.001586278050038689,3.224142378127405e-4,2.9662109878772e-4
0.008623881049916545,0.0022090729783037473,0.65,0.12671370050068273,0.0174920345926263,0.0037490517372174297,0.016398118646639342,0.005320892125625859,8.496434531937486e-4,0.002017903201335154,9.66469428007888e-4,0.0013275678956152339,7.752996510392944e-4,0.0010620543164921864,0.002718859050219998,0.0042694583522985795,2.3365194962827898e-4,0.00445000758610226,0.019892277347898654,4.035806402670315e-4,0.004726141708390235,0.0010620543164921864,0.018724017599757257,9.45228341678047e-4,9.5584888484295e-5,7.540585647094535e-4,5.310271582460915e-4,2.1241086329843448e-4,8.49643453193745e-5,2.548930359581235e-4,8.49643453193745e-5,0.0015505993020785926,0.003164921863146715,0.011172811409497815,0.004354422697617964,0.015686542254589604,0.002686997420725233,0.005607646791078745,2.1241086329843448e-4,1.69928690638749e-4
0.003678695596188515,0.0016337239248004115,0.0031942119495235633,0.65,0.024145312902395053,0.007915110739119255,0.022691861962400188,0.008286923770280714,0.0011210726242595914,0.003419553180530518,0.0017576616018542348,0.00255762297192892,0.0018590651558073662,0.001752028071079062,0.002073139325263972,0.002090039917589491,2.08440638681429e-4,0.0015886556785990205,0.0019548351789853216,1.12670615503474e-4,7.436260623229444e-4,1.40838269379346e-4,0.0048279358743239745,0.0014252832861189788,9.01364924027785e-5,9.91501416430595e-4,9.746008241050724e-4,3.43645377285602e-4,1.12670615503474e-4,6.02787792943602e-4,1.6337239248003798e-4,0.0023886170486737057,0.0057236672675766145,0.003436453772856041,0.002405517640999228,0.00536875482874066,7.210919392222524e-4,0.0030083054339428263,5.239183620911659e-4,3.943471542621695e-4
0.001664881352239511,8.197316581637294e-4,0.001239129250712612,0.12915539497812245,0.65,0.015282594092122207,0.020124729933368446,0.00894714864104285,6.545144247353809e-4,0.003005682746600338,0.007714373899308265,0.010745474681820653,0.007174240636177125,0.00419397592548886,0.001436119029031029,0.0014043464841409605,1.27090179560267e-4,0.0011501661250204265,0.001760198986909713,3.177254489006699e-5,4.51170137438951e-4,1.20735670582254e-4,0.0036983242252037894,0.0019826068011401816,6.35450897801335e-5,8.070226402076999e-4,8.959857658998889e-4,3.4314348481272297e-4,1.969897783184135e-4,8.387951850977684e-4,4.32106610504912e-4,0.005363205577443315,0.01045952177781007,0.002732438860545761,0.002700666315655693,0.0031708999800286863,7.81604604295648e-4,0.0028722380580620543,0.001232774741734599,5.210697361970974e-4
0.0015680097115440203,5.867391178680849e-4,7.485981848661784e-4,0.13091363662639463,0.03192670096537373,0.65,0.02840626625816521,0.014921382738886645,9.812705936759355e-4,0.0035811318573327846,0.004339846233886345,0.007809699982657964,0.0049468177351292,0.008092953349904605,0.001557893519856639,0.0012847563442973595,8.0929533499045e-5,8.497601017399864e-4,0.001052083935487599,3.034857506214233e-5,3.2371813399618347e-4,9.104572518642649e-5,0.002367188854847099,0.0024683507717209075,3.034857506214233e-5,9.509220186137909e-4,9.104572518642684e-4,3.7429909243308747e-4,3.034857506214205e-4,0.001254407769235215,4.1476385918261e-4,0.005027747268628245,0.012817214867911441,0.0016287068616683059,0.0013656858777964043,0.0020030059541013934,2.1244002543499397e-4,0.001760217353604255,9.509220186137909e-4,6.06971501242848e-4
0.0047640782213566844,0.004153481012658214,0.0014909931840311583,0.14253894839337894,0.018850413826679645,0.01018845342421291,0.65,0.01649322460240182,0.001874391431353455,0.00473567835118469,0.00137739370334307,0.0029393865628042823,0.0019737909769555356,0.0025062885426809472,0.00547407497565726,0.004472979552093465,5.253975981824079e-4,0.0028612869198312244,0.0015903927296332353,8.51996105160655e-5,7.59696527101589e-4,1.06499513145081e-4,0.003422184355728659,0.002271989613761766,1.4909931840311548e-4,0.0018601914962674468,0.00131349399545602,7.667964946445965e-4,1.70399221032131e-4,7.80996429730608e-4,2.200989938331695e-4,0.003493184031158713,0.007582765335929909,0.0019098912690684853,0.001540692956832197,0.0033653846153846164,4.0469814995131546e-4,0.0014980931515741625,6.60296981499512e-4,3.5499837715027697e-4
0.0020275483487433754,0.002076244924804897,0.001013774174371686,0.1003105197252753,0.014077737443240028,0.009367450449652785,0.025888870618889216,0.65,0.0058790048190637744,0.015042815041550204,0.001974424811221716,0.004055096697486765,0.003351209825324749,0.007671924210419804,0.005843589127382649,0.0033644907097051635,5.62224105437575e-4,0.0024082670343152745,0.0011111673264947324,8.4112267742629e-5,6.330554887997864e-4,3.5415691681104e-5,0.0029306484866116044,0.004834241914471095,3.851456470320375e-4,0.003479591707668762,0.0034840186691288996,0.001151009979635978,2.9660641782927046e-4,0.0012926727463604044,4.8696576061522197e-4,0.006352689695298555,0.015919353410657585,0.0013679310911827575,0.0010978864421143184,0.0017840654684357644,3.0103337928940845e-4,0.00116871782547653,8.012800242850445e-4,4.9139272207536e-4
0.0037796578995769646,0.003356630494758138,9.93194776531174e-4,0.0729354423395255,0.01065845135184844,0.004110722825087375,0.016314143829317635,0.02482067316534855,0.65,0.023753908405370606,7.724848261909135e-4,0.0019955858009931935,0.002878425602354239,0.0027312856354607317,0.013040279565937085,0.007182269633989345,0.002933603089939305,0.00627184108883577,0.0021611182637483912,8.27662313775955e-5,0.0017196983630678668,8.27662313775955e-5,0.00579363619643186,0.0080099319477653,0.0024553981975354053,0.008377781864999084,0.009398565385322783,0.0024462019496045598,2.66691189994481e-4,0.0012598859665256584,3.126724296487015e-4,0.007117895898473429,0.014171418061430944,0.0017932683465146202,0.0012231009748022799,0.0019128195696155978,5.241861320581199e-4,9.93194776531174e-4,7.356998344675384e-4,4.13831156887988e-4
0.0014640378049607693,0.0012424537047504925,5.223053790670869e-4,0.0737400230628348,0.0107310014244692,0.005159744047753645,0.014885703303411954,0.036806701788500346,0.010446107581341704,0.65,0.001495692676419382,0.003996427521649675,0.00453456033644607,0.005634567119632814,0.00510434802270106,0.0025561308702828603,7.83458068600627e-4,0.0018913785696520222,7.280620435480595e-4,2.3741153593958426e-5,4.7482307187916996e-4,0,0.002215841002102787,0.011110859881972548,0.0011870576796979213,0.009156171569403319,0.015241820607321314,0.0028726795848689713,3.7985845750333595e-4,0.0019230334411106348,5.6187396839035e-4,0.010224523481131434,0.025323897166889018,9.179912722997275e-4,7.99285504329935e-4,0.0012345399868858385,2.1367038234562297e-4,8.546815293825025e-4,0.001131661654645354,3.71944739638682e-4
